ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Front,Side I,LotSF,Add#,Street
48390005600,5095 Kensington Av,18,51,238,Vacant Lot,,33.33,87.75,2926.0,5095,Kensington
48390005700,910-4 Academy Av,18,51,238,Vacant Lot,,60.0,33.33,2012.48,910,Academy
48390005807,924-6 Academy Av,18,51,238,Vacant Lot,,50.0,100.0,4996.29,924,Academy
48400001709,5040-4 Cabanne Av,18,51,238,Vacant Lot,,50.0,150.0,7500.055653,5040,Cabanne
48400002100,5024-30 Cabanne Av,18,51,238,Vacant Lot,,50.0,150.0,7500.0,5024,Cabanne
48400002300,5018 Cabanne Av,18,51,238,Vacant Lot,,50.0,150.0,7500.0,5018,Cabanne
48400002500,1013-5 N Kingshighway Blvd,18,51,238,Vacant Lot,,45.0,55.0,2475.008889,1013,Kingshighway
48400002800,5005 Cates Av,18,51,238,Vacant Lot,,1.5,155.0,232.5370565,5005,Cates
48410001600,5140 Cabanne Av,18,51,238,Vacant Lot,,37.5,150.0,5625.089746,5140,Cabanne
48410002400,5108 Cabanne Av,18,51,238,Vacant Lot,,35.0,150.0,5250.040423,5108,Cabanne
48410003300,5121 Cates Av,18,51,238,Vacant Lot,,5.0,155.0,774.945879,5121,Cates
48410003800,5137 Cates Av,18,51,238,Vacant Lot,,32.5,155.0,5038.0,5137,Cates
48410003900,5141 Cates Av,18,51,238,Vacant Lot,,32.5,155.0,5038.0,5141,Cates
48410004000,5143 Cates Av,18,51,238,Vacant Lot,,30.0,155.0,4650.0,5143,Cates
48410004100,5147 Cates Av,18,51,238,Vacant Lot,,30.0,155.0,4650.1612625,5147,Cates
48410004200,5149 Cates Av,18,51,238,Vacant Lot,,30.0,155.0,4650.0,5149,Cates
48420003400,5121 Kensington Av,18,51,238,Vacant Lot,,40.0,142.42,5698.0,5121,Kensington
48420003500,5125 Kensington Av,18,51,238,Vacant Lot,,40.0,141.5,5665.0,5125,Kensington
48420003740,5135 Kensington Av,18,51,238,Vacant Lot,,50.0,139.05,6982.39,5135,Kensington
48420003760,5137 Kensington Av,18,51,238,Vacant Lot,,33.0,139.5,4579.949005,5137,Kensington
48420004100,5147 Kensington Av,18,51,238,Vacant Lot,,25.0,137.42,3419.8399065,5147,Kensington
48420004200,5149 Kensington Av,18,51,238,Vacant Lot,,25.0,135.05,3406.8113225,5149,Kensington
48420005700,5193 Kensington Av,18,51,238,Vacant Lot,,25.0,130.0,3362.0,5193,Kensington
48420005900,924 Clarendon Av,18,51,238,Vacant Lot,,15.08,53.0,1519.0,924,Clarendon
48430001400,5148 Kensington Av,18,51,238,Vacant Lot,,25.0,170.0,4250.023423,5148,Kensington
48430001500,5146 Kensington Av,18,51,238,Vacant Lot,,25.0,170.0,4250.023423,5146,Kensington
48430001600,5144 Kensington Av,18,51,238,Vacant Lot,,25.0,170.0,4250.13,5144,Kensington
48430001700,5142 Kensington Av,18,51,238,Vacant Lot,,25.0,170.0,4250.0,5142,Kensington
48430002700,5106 Kensington Av,18,51,238,Vacant Lot,,26.66,116.0,3093.4187905,5106,Kensington
48430002800,5102 Kensington Av,18,51,238,Vacant Lot,,26.66,116.0,3093.0,5102,Kensington
48430002900,5100 Kensington Av,18,51,238,Vacant Lot,,26.67,116.0,3093.403866,5100,Kensington
48430003000,823 Academy Av,18,51,238,Vacant Lot,,27.0,133.33,4320.0,823,Academy
48430004100,5129 Enright Av,18,51,238,Vacant Lot,,30.0,170.0,5100.0,5129,Enright
48430004300,5137 Enright Av,18,51,238,Vacant Lot,,38.0,170.0,6460.0,5137,Enright
48430004500,5143 Enright Av,18,51,238,Vacant Lot,,30.0,170.0,5100.032482,5143,Enright
48440002700,5110 Enright Av,18,51,238,Vacant Lot,,30.0,170.0,5100.11486,5110,Enright
51470002900,5143 Raymond Av,18,51,238,Vacant Lot,,100.0,127.0,12700.0,5143,Raymond
51510000600,5076 Vernon Av,18,51,238,Vacant Lot,,35.0,127.0,4449.0,5076,Vernon
51520002100,5022 Maple Av,18,51,238,Vacant Lot,,35.0,137.5,4813.0,5022,Maple
51520003200,5031 Vernon Av,18,51,238,Vacant Lot,,30.0,137.5,4125.0,5031,Vernon
51520004500,5081 Vernon Av,18,51,238,Vacant Lot,,33.4,137.6,4583.0,5081,Vernon
51530000200,5088 Page Blvd,18,51,238,Vacant Lot,,30.0,137.5,4138.2494135,5088,Page
37840001200,4922 Aldine Av,18,55,301,Vacant Lot,,42.94,130.75,6215.0,4922,Aldine
37840001800,4901-3 Dr Martin Luther King Dr,18,55,301,Vacant Lot,,50.99,125.29,6639.0,4901,Dr Martin Luther King
37790000900,4762-4 Cote Brilliante Av,18,55,308,Vacant Lot,,50.0,205.0,9612.327418,4762,Cote Brilliante
37790001200,4754 Cote Brilliante Av,18,55,308,Vacant Lot,,22.0,205.0,5327.2536255,4754,Cote Brilliante
37790001500,4744 Cote Brilliante Av,18,55,308,Vacant Lot,,25.0,205.0,5471.345478,4744,Cote Brilliante
37790001600,4740 Cote Brilliante Av,18,55,308,Vacant Lot,,25.0,205.0,5376.742305,4740,Cote Brilliante
37790002300,4712-4 Cote Brilliante Av,18,55,308,Vacant Lot,,50.0,80.0,3304.0,4712,Cote Brilliante
37790002400,1541 Marcus Av,18,55,308,Vacant Lot,,37.0,100.0,2943.0,1541,Marcus
37790002700,1527 Marcus Av,18,55,308,Vacant Lot,,31.0,150.0,4545.808696,1527,Marcus
37830000300,4841-7 Dr Martin Luther King Dr,18,55,308,Vacant Lot,,75.0,102.08,6452.0,4841,Dr Martin Luther King
37830000500,4855-7 Dr Martin Luther King Dr,18,55,308,Vacant Lot,,48.0,101.83,4911.0,4855,Dr Martin Luther King
37830000700,4863-5 Dr Martin Luther King Dr,18,55,308,Vacant Lot,,50.0,109.0,9673.0,4863,Dr Martin Luther King
36350000300,3800 Cote Brilliante Av,18,59,309,Vacant Lot,,250.0,123.66,30471.0,3800,Cote Brilliante
36350000400,3801 Aldine Av,18,59,309,Vacant Lot,,250.0,116.66,29439.0,3801,Aldine
36360000700,3800 Aldine Av,18,59,309,Vacant Lot,,120.0,117.0,15064.0,3800,Aldine
36360000900,3811 Dr Martin Luther King Dr,18,59,309,Vacant Lot,,75.0,115.0,8191.0,3811,Dr Martin Luther King
36360001000,3819-21 Dr Martin Luther King Dr,18,59,309,Vacant Lot,,50.0,115.0,6044.0,3819,Dr Martin Luther King
36360001300,3843 Dr Martin Luther King Dr,18,59,309,Vacant Lot,,33.0,107.5,3863.8348205,3843,Dr Martin Luther King
22930000200,3662-4 Cook Av,19,77,232,Vacant Lot,,35.75,151.3,5407.0,3662,Cook
22930000300,3658-60 Cook Av,19,77,232,Vacant Lot,,35.64,151.33,5391.0,3658,Cook
22930000400,3654-6 Cook Av,19,77,232,Vacant Lot,,35.64,151.2,5399.744404,3654,Cook
22940002700,3615 Cook Av,19,77,232,Vacant Lot,,22.92,165.0,2676.2211915,3615,Cook
22940002800,3617 Cook Av,19,77,232,Vacant Lot,,22.5,165.0,2942.765505,3617,Cook
22940002900,3621 Cook Av,19,77,232,Vacant Lot,,25.0,165.0,4124.990184,3621,Cook
37090000900,3674 Finney Av,19,77,232,Vacant Lot,,16.66,155.0,2833.340247,3674,Finney
12740002800,3109 Rutger St,19,31,253,Vacant Lot,,20.0,125.0,2207.0,3109,Rutger
13080000800,1715 Pennsylvania Av,19,31,253,Vacant Lot,,7.5,100.0,1145.0,1715,Pennsylvania
9950000600,2822 Delmar Blvd,19,37,255,Vacant Lot,,38.24,134.32,4646.2681955,2822,Delmar
9960002300,2827 Delmar Blvd,19,59,255,Vacant Lot,,25.0,124.66,2780.3350015,2827,Delmar
10240001200,3035 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,40.0,134.66,5386.0,3035,Dr Samuel T Shepard
10330002000,3125 School St,19,59,255,Vacant Lot,,78.0,55.21,5577.0,3125,School
10370001300,3101 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,26.0,134.08,3501.0,3101,Dr Samuel T Shepard
10370001400,3103 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,24.0,134.67,3232.0,3103,Dr Samuel T Shepard
10370001500,3105 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,25.0,134.0,3367.0,3105,Dr Samuel T Shepard
10370001600,3107 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,25.0,134.67,3367.0,3107,Dr Samuel T Shepard
10370001700,3111-3 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,57.0,134.24,7652.0,3111,Dr Samuel T Shepard
10370001800,3117 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,50.0,134.67,6726.0,3117,Dr Samuel T Shepard
10370001900,3123 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,27.0,134.67,3636.0,3123,Dr Samuel T Shepard
10370002000,3125 Dr Samuel T Shepard Dr,19,37,255,Vacant Lot,,30.0,134.08,4040.0,3125,Dr Samuel T Shepard
10300001450,3014-6 Sheridan Av,19,59,256,Vacant Lot,,41.0,132.5,6643.0,3014,Sheridan
18571800100,3236 Magazine St,19,59,316,Vacant Lot,,31.0,55.0,2074.0,3236,Magazine
18571803500,3205 Cass Av,19,59,316,Vacant Lot,,23.0,90.0,1629.87,3205,Cass
18870000700,1806 Coleman St,19,59,316,Vacant Lot,,20.0,120.0,2492.01,1806,Coleman
18870000800,1808 Coleman St,19,59,316,Vacant Lot,,20.0,120.0,2470.45,1808,Coleman
18870000900,1810 Coleman St,19,59,316,Vacant Lot,,20.0,120.0,2400.0,1810,Coleman
18870001000,1812-8 Coleman St,19,59,316,Vacant Lot,,77.66,120.0,4797.0,1812,Coleman
18870001400,1820 Coleman St,19,59,316,Vacant Lot,,20.0,120.0,2400.58,1820,Coleman
18870001500,1822 Coleman St,19,59,316,Vacant Lot,,20.0,120.0,2441.61,1822,Coleman
18870003400,3112 North Market St,19,59,316,Vacant Lot,,14.62,75.0,1659.0,3112,North Market
18870003500,3110 North Market St,19,59,316,Vacant Lot,,17.33,75.0,1569.83,3110,North Market
18870003600,3108 North Market St,19,59,316,Vacant Lot,,17.04,75.0,1576.45,3108,North Market
18870003700,3100-6 North Market St,19,59,316,Vacant Lot,,70.65,75.0,4313.06,3100,North Market
18870004300,1905 Laflin St,19,59,316,Vacant Lot,,25.0,120.0,2913.0,1905,Laflin
18870004400,1901 Laflin St,19,59,316,Vacant Lot,,25.0,120.0,2736.0,1901,Laflin
18870005200,1811 Laflin St,19,59,316,Vacant Lot,,18.0,120.0,2200.48,1811,Laflin
16100001140,3733 Tennessee Av,20,19,140,Vacant Lot,,43.61,125.0,5451.0,3733,Tennessee
16100001150,3729 Tennessee Av,20,19,140,Vacant Lot,,43.61,125.0,5451.0,3729,Tennessee
16100001170,3721 Tennessee Av,20,19,140,Vacant Lot,,43.61,125.0,5448.0,3721,Tennessee
25750000400,3934 Louisiana Av,20,16,140,Vacant Lot,,25.0,124.62,2682.0,3934,Louisiana
15710002900,2825-7 Miami St,20,19,141,Vacant Lot,,37.0,110.0,4022.6949355,2825,Miami
15770004107,3459 Pennsylvania Av,20,19,141,Vacant Lot,,31.36,124.83,3923.0,3459,Pennsylvania
16220001700,3132 Winnebago St,20,19,141,Vacant Lot,,24.0,125.0,3049.724295,3132,Winnebago
16220001850,3128 Winnebago St,20,19,141,Vacant Lot,,21.0,125.0,2649.0,3128,Winnebago
16230000100,3656 S Compton Av,20,19,141,Vacant Lot,,41.42,127.53,4860.0,3656,Compton
16250001350,3708 Michigan Av,20,19,141,Vacant Lot,,25.0,125.5,3259.288988,3708,Michigan
16270000600,3826 Minnesota Av,20,16,141,Vacant Lot,,40.75,124.75,4415.0,3826,Minnesota
16270000900,3814 Minnesota Av,20,16,141,Vacant Lot,,31.5,124.75,3930.0,3814,Minnesota
16270002500,3845 Pennsylvania Av,20,16,141,Vacant Lot,,45.75,124.75,5707.0,3845,Pennsylvania
16270003300,3027 Keokuk St,20,16,141,Vacant Lot,,30.0,125.0,3523.0,3027,Keokuk
16320000700,3822 Pennsylvania Av,20,16,141,Vacant Lot,,25.0,124.75,2978.0,3822,Pennsylvania
16320000800,3818 Pennsylvania Av,20,16,141,Vacant Lot,,25.0,124.0,3119.0,3818,Pennsylvania
16320003400,3850 Pennsylvania Av,20,16,141,Vacant Lot,,37.09,125.0,4145.1788135,3850,Pennsylvania
16380000900,3820 Oregon Av,20,16,141,Vacant Lot,,25.0,124.75,2522.1407645,3820,Oregon
25690004100,2853-5 Osage St,20,16,141,Vacant Lot,,35.25,65.0,2291.0,2853,Osage
25730002100,3134-6 Keokuk St,20,16,141,Vacant Lot,,40.08,120.0,4113.2552145,3134,Keokuk
25730003400,3141 Osage St,20,16,141,Vacant Lot,,50.0,120.0,4726.0,3141,Osage
26010002700,4015 Oregon Av,20,16,141,Vacant Lot,,35.0,124.9,4427.0,4015,Oregon
26020000300,4040 1/2 Oregon Av,20,16,141,Vacant Lot,,1.0,124.75,125.0,4040,Oregon
15670000900,3512 Iowa Av,20,19,144,Vacant Lot,Alley,12.06,137.07,1792.0,3512,Iowa
16430001700,3703-5 Ohio Av,20,19,144,Vacant Lot,,43.5,125.16,5475.0,3703,Ohio
16490003700,2615 Chippewa St,20,19,144,Vacant Lot,,59.65,100.0,7070.0,2615,Chippewa
16490003800,2621 Chippewa St,20,19,144,Vacant Lot,,59.65,100.0,5965.0,2621,Chippewa
25660002100,3915 Ohio Av,20,16,144,Vacant Lot,,25.0,125.0,3296.708416,3915,Ohio
25660002300,3919 Ohio Av,20,16,144,Vacant Lot,,25.0,125.0,3251.0,3919,Ohio
25660002400,3921 Ohio Av,20,16,144,Vacant Lot,,25.0,125.0,3168.0,3921,Ohio
15470000800,3619 Cleon St,20,18,145,Vacant Lot,,25.0,130.0,3614.3475175,3619,Cleon
15470000850,3621-3 Cleon St,20,18,145,Vacant Lot,,99.5,107.27,5883.0,3621,Cleon
16550002300,2107-9 Chippewa St,20,18,145,Vacant Lot,,50.0,135.0,6417.471372,2107,Chippewa
16550003600,2213-7 Chippewa St,20,18,145,Vacant Lot,,50.0,135.0,3315.0,2213,Chippewa
16560001700,2218 Chippewa St,20,18,145,Vacant Lot,,25.0,81.52,2037.0,2218,Chippewa
16560002700,3823 Missouri Av,20,18,145,Vacant Lot,,25.0,115.0,2875.0,3823,Missouri
16560003900,2211 Keokuk St,20,18,145,Vacant Lot,,25.0,129.0,3241.0,2211,Keokuk
16560004400,2216R Chippewa St,20,18,145,Vacant Lot,,15.83,60.0,1473.0,2216,Chippewa
16560004500,2214R Chippewa St,20,18,145,Vacant Lot,,22.5,60.0,1314.0,2214,Chippewa
16580000400,3708 S Broadway,20,18,145,Vacant Lot,,1.0,120.75,1611.0,3708,Broadway
16610002500,3655 Wisconsin Av,20,18,145,Vacant Lot,,30.0,71.33,2140.0,3655,Wisconsin
16650001300,3711 Salena St,20,18,145,Vacant Lot,,25.0,165.0,4468.976528,3711,Salena
16650001500,1934 Winnebago St,20,18,145,Vacant Lot,,26.5,100.0,2697.545876,1934,Winnebago
16670501300,3645-7 Marine Av,20,18,145,Vacant Lot,,40.0,80.0,2928.998148,3645,Marine
16670501400,3649 Marine Av,20,18,145,Vacant Lot,,20.0,80.0,1568.011108,3649,Marine
16670601200,3724 Salena St,20,18,145,Vacant Lot,,18.75,80.16,1505.0,3724,Salena
16670601500,3718 Salena St,20,18,145,Vacant Lot,,20.0,81.16,1610.0,3718,Salena
17620002800,3850R Marine Av,20,18,145,Vacant Lot,,52.92,50.0,3433.0,3850,Marine
17620002900,3848R Marine Av,20,18,145,Vacant Lot,,26.08,50.0,1878.0,3848,Marine
17900000400,3408 S Broadway,20,18,145,Vacant Lot,,35.08,59.09,652.8137095,3408,Broadway
25620003500,3914 S Broadway,20,18,145,Vacant Lot,.515 Acres,160.0,140.34,22399.0,3914,Broadway
26080001700,2219 Montana St,20,18,145,Vacant Lot,,25.0,130.0,3165.0,2219,Montana
26100001600,2098 Osage St,20,18,145,Vacant Lot,,,,8679.0,2098,Osage
26100001650,2096 Osage St,20,18,145,Vacant Lot,,,,6325.0,2096,Osage
26100001700,4015 Illinois Av,20,18,145,Vacant Lot,,,,8404.0,4015,Illinois
16520001907,3739 S Broadway,20,18,146,Vacant Lot,,20.005,47.78,1036.990178,3739,Broadway
16540002600,3637 Missouri Av,20,18,146,Vacant Lot,,25.0,122.0,2884.0,3637,Missouri
16540002700,3701 S Broadway,20,18,146,Vacant Lot,Triangular Shaped Vacant Lot,69.67,67.75,2267.0,3701,Broadway
43903003100,4209-11 Shreve Av,21,69,302,Vacant Lot,,45.0,124.75,5613.0,4209,Shreve
44040205600,4200 Shreve Av,21,69,302,Vacant Lot,,29.92,120.0,3373.0,4200,Shreve
44060101500,4636 Farlin Av,21,69,302,Vacant Lot,Fenced Lot,28.0,127.5,3393.5283675,4636,Farlin
44060102000,4633 Margaretta Av,21,69,302,Vacant Lot,,35.0,127.5,4719.6545115,4633,Margaretta
44060102300,4645 Margaretta Av,21,69,302,Vacant Lot,,35.0,127.5,4671.766707,4645,Margaretta
44060203400,4681 Farlin Av,21,69,302,Vacant Lot,,32.0,120.0,3775.0,4681,Farlin
44061102100,4645 Kossuth Av,21,69,302,Vacant Lot,,32.0,120.0,3782.685124,4645,Kossuth
44070000700,4712 San Francisco Av,21,69,302,Vacant Lot,,30.0,120.0,3300.3075355,4712,San Francisco
44070000800,4710 San Francisco Av,21,69,302,Vacant Lot,,27.25,120.0,3119.136819,4710,San Francisco
44070000900,4708 San Francisco Av,21,69,302,Vacant Lot,,26.0,120.0,3320.54491,4708,San Francisco
44070001000,4704 San Francisco Av,21,69,302,Vacant Lot,,26.0,120.0,2912.2259245,4704,San Francisco
44080100700,4632 Sacramento Av,21,69,302,Vacant Lot,,25.0,120.0,3000.0,4632,Sacramento
44080200900,4622 San Francisco Av,21,69,302,Vacant Lot,,25.0,120.0,3198.5710485,4622,San Francisco
44080201400,4610 San Francisco Av,21,69,302,Vacant Lot,,25.0,120.0,3048.0,4610,San Francisco
44080202400,4617 Sacramento Av,21,69,302,Vacant Lot,,25.0,120.0,3095.2676585,4617,Sacramento
44080202500,4619 Sacramento Av,21,69,302,Vacant Lot,,25.0,120.0,3246.633048,4619,Sacramento
44080202600,4621 Sacramento Av,21,69,302,Vacant Lot,,25.0,120.0,3033.4046135,4621,Sacramento
44080202700,4623 Sacramento Av,21,69,302,Vacant Lot,,37.06,120.0,4587.674496,4623,Sacramento
44080203400,4645 Sacramento Av,21,69,302,Vacant Lot,,25.0,120.0,3382.0,4645,Sacramento
44081101200,4618 Margaretta Av,21,69,302,Vacant Lot,,25.0,124.0,3364.6679155,4618,Margaretta
44081101300,4616 Margaretta Av,21,69,302,Vacant Lot,,37.5,123.66,4316.969283,4616,Margaretta
44081102000,4605 San Francisco Av,21,69,302,Vacant Lot,,25.0,120.0,3079.1118075,4605,San Francisco
44081102100,4607 San Francisco Av,21,69,302,Vacant Lot,,25.0,120.0,2968.818957,4607,San Francisco
44081102900,4629 San Francisco Av,21,69,302,Vacant Lot,,25.0,120.0,3159.777764,4629,San Francisco
44081103000,4633 San Francisco Av,21,69,302,Vacant Lot,,50.0,120.0,5845.942005,4633,San Francisco
44081103400,4647 San Francisco Av,21,69,302,Vacant Lot,,42.5,120.0,5447.0,4647,San Francisco
44140404400,4667 Lee Av,21,69,302,Vacant Lot,,30.0,148.0,4440.0,4667,Lee
44140404500,4671 Lee Av,21,69,302,Vacant Lot,,30.0,148.0,4440.0,4671,Lee
52280001000,4705 San Francisco Av,21,69,302,Vacant Lot,,25.0,127.0,3125.6484115,4705,San Francisco
52280001200,4711 San Francisco Av,21,69,302,Vacant Lot,,25.0,126.0,3159.0,4711,San Francisco
52280001300,4715 San Francisco Av,21,69,302,Vacant Lot,,25.0,127.0,3230.7704195,4715,San Francisco
52280001600,4721 San Francisco Av,21,69,302,Vacant Lot,,25.0,127.0,3421.0,4721,San Francisco
53030001500,4717-9 Natural Bridge Av,21,69,302,Vacant Lot,,40.0,120.0,5087.0,4717,Natural Bridge
56690000900,4026 Dryden Av,21,69,302,Vacant Lot,,35.0,102.33,3577.0,4026,Dryden
56690002800,4011 N Taylor Av,21,69,302,Vacant Lot,,28.33,102.0,2889.0,4011,Taylor
56690003300,4001 N Taylor Av,21,69,302,Vacant Lot,,30.0,100.87,3021.0,4001,Taylor
56700001800,4125 N Taylor Av,21,69,302,Vacant Lot,,25.0,111.5,2754.0,4125,Taylor
56700001900,4123 N Taylor Av,21,69,302,Vacant Lot,,25.0,111.25,2903.0,4123,Taylor
56700002000,4121 N Taylor Av,21,69,302,Vacant Lot,,25.0,111.33,2739.0875025,4121,Taylor
56700002100,4117 N Taylor Av,21,69,302,Vacant Lot,,41.0,111.23,4652.9867585,4117,Taylor
35570100400,4316 Dryden Ct,21,69,303,Vacant Lot,,41.0,116.0,7006.0,4316,Dryden
35580000100,4508 N Newstead Av,21,69,303,Vacant Lot,,101.5,118.3,12600.0,4508,Newstead
44150701100,4544 Carter Av,21,69,303,Vacant Lot,,30.0,125.0,3750.0,4544,Carter
44150901400,4317 1/2 Cintra Av,21,69,303,Vacant Lot,,12.0,60.0,812.757401,4317,Cintra
44150901450,4317 Cintra Av,21,69,303,Vacant Lot,,38.0,60.0,2272.9915815,4317,Cintra
44183300400,4610 Richard Pl,21,69,303,Vacant Lot,,88.02,74.76,3285.0,4610,Richard
44190305900,4525 Carter Av,21,69,303,Vacant Lot,,59.5,139.06,6228.867482,4525,Carter
44191001800,4506 Bircher Blvd,21,69,303,Vacant Lot,,50.0,125.0,4997.0,4506,Bircher
35420001500,2107 Adelaide Av,21,68,304,Vacant Lot,,25.0,143.16,3949.7295125,2107,Adelaide
35420001700,2113-5 Adelaide Av,21,68,304,Vacant Lot,,50.0,143.16,6994.0,2113,Adelaide
35420002500,2139 Adelaide Av,21,68,304,Vacant Lot,Fenced Vacant Lot,37.5,143.2,5257.0,2139,Adelaide
35480002200,4570 Fair Av,21,68,304,Vacant Lot,,33.05,143.25,4725.0,4570,Fair
35510002700,4563 Red Bud Av,21,68,304,Vacant Lot,,40.0,142.5,6804.0,4563,Red Bud
35520003300,4525 Athlone Av,21,68,304,Vacant Lot,,34.0,140.0,5329.390109,4525,Athlone
35530000900,4528 Clarence Av,21,68,304,Vacant Lot,,55.0,140.0,7700.0,4528,Clarence
35550202200,4639-41 Pope Av,21,69,304,Vacant Lot,,45.0,140.0,5714.011754,4639,Pope
35560200100,4601R Moraine Av,21,69,304,Vacant Lot,,80.34,444.71,32876.0,4601,Moraine
35590000700,4416-20 Rosalie St,21,69,304,Vacant Lot,,60.62,125.0,7582.0,4416,Rosalie
35590000800,4414 Rosalie St,21,69,304,Vacant Lot,,11.33,125.0,2077.0981645,4414,Rosalie
35590001100,4569 Pope Av,21,69,304,Vacant Lot,,50.0,155.0,7473.47886,4569,Pope
35590001300,4559 Pope Av,21,69,304,Vacant Lot,,50.0,155.0,7663.1892265,4559,Pope
35590001600,4551 Pope Av,21,69,304,Vacant Lot,,25.0,155.0,3939.234813,4551,Pope
35600001150,4532 Pope Av,21,68,304,Vacant Lot,,25.0,147.5,3696.0,4532,Pope
35600001300,4540-2 Pope Av,21,68,304,Vacant Lot,,50.0,147.5,7968.3738515,4540,Pope
35600002400,4582 Pope Av,21,68,304,Vacant Lot,,25.0,147.0,7864.0,4582,Pope
35620002600,4439 Athlone Av,21,68,304,Vacant Lot,,30.0,139.96,3777.0,4439,Athlone
35630002600,4415 Red Bud Av,21,68,304,Vacant Lot,,35.0,147.6,4545.0,4415,Red Bud
35630002700,4409-11 Red Bud Av,21,68,304,Vacant Lot,,44.83,104.33,4793.58423,4409,Red Bud
35630002800,4401-3 Red Bud Av,21,68,304,Vacant Lot,,32.0,110.0,4670.12,4401,Red Bud
35650001300,4131-3 W Carter Av,21,68,304,Vacant Lot,,38.0,120.0,4532.0,4131,Carter
35680001900,4260 Athlone Av,21,68,304,Vacant Lot,,30.0,155.1,4997.0,4260,Athlone
35690000600,4220-2 Holly Av,21,68,304,Vacant Lot,,30.0,155.75,4674.0,4220,Holly
35710001700,4223 Clarence Av,21,68,304,Vacant Lot,,20.0,140.15,3637.0,4223,Clarence
48980000300,4143 Carter Av,21,68,304,Vacant Lot,,30.0,81.02,2242.029008,4143,Carter
35460002200,4034 W Florissant Av,21,68,305,Vacant Lot,,22.0,140.0,3080.0,4034,Florissant
35460002600,4012 W Florissant Av,21,68,305,Vacant Lot,,35.0,140.0,5891.0,4012,Florissant
35460003400,4541 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3280.0,4541,Mary
35460003500,4535 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3434.8252,4535,Mary
35460003800,4527 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3475.205042,4527,Mary
35460004200,4517 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3125.0,4517,Mary
35460004300,4515 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3125.0,4515,Mary
35460004400,4511 Mary Av,21,68,305,Vacant Lot,,25.0,125.0,3125.0,4511,Mary
35660000300,4130 W Green Lea Pl,21,68,305,Vacant Lot,,25.0,140.0,3500.0,4130,Green Lea
35660000400,4128 W Green Lea Pl,21,68,305,Vacant Lot,,25.0,140.0,4051.0,4128,Green Lea
35660001300,4221 Fair Av,21,68,305,Vacant Lot,,25.0,110.0,2983.0,4221,Fair
35660001400,4219 Fair Av,21,68,305,Vacant Lot,,25.0,110.0,2530.0,4219,Fair
35660003000,4200-2 Harris Av,21,68,305,Vacant Lot,,50.0,133.83,6695.0,4200,Harris
35660003100,4204-6 Harris Av,21,68,305,Vacant Lot,,45.0,128.42,5219.388323,4204,Harris
35660003200,4210-2 Harris Av,21,68,305,Vacant Lot,,45.0,121.21,6060.3136435,4210,Harris
35660003400,4220 Harris Av,21,68,305,Vacant Lot,,25.0,117.0,2564.0,4220,Harris
35670001300,4240 Red Bud Av,21,68,305,Vacant Lot,,30.0,155.81,4732.574211,4240,Red Bud
35670001800,4254 Red Bud Av,21,68,305,Vacant Lot,,30.0,155.58,4908.0,4254,Red Bud
35670003100,4255 Harris Av,21,68,305,Vacant Lot,,26.0,155.75,4492.3785985,4255,Harris
35670003300,4249 Harris Av,21,68,305,Vacant Lot,,27.0,155.75,3523.727674,4249,Harris
35670003700,4237 Harris Av,21,68,305,Vacant Lot,,30.0,155.9,3546.0966765,4237,Harris
35670003800,4235 Harris Av,21,68,305,Vacant Lot,,30.0,155.75,4771.041405,4235,Harris
35730300100,4284 Penrose St,21,68,305,Vacant Lot,,25.83,101.08,2528.0,4284,Penrose
35730300200,4282 Penrose St,21,68,305,Vacant Lot,,25.0,101.12,2528.0,4282,Penrose
35730300300,4280 Penrose St,21,68,305,Vacant Lot,,25.0,101.13,2528.0,4280,Penrose
35730300400,4276 Penrose St,21,68,305,Vacant Lot,,25.0,101.0,2528.0,4276,Penrose
35730300600,4268 Penrose St,21,68,305,Vacant Lot,,25.0,101.1,2528.0,4268,Penrose
35730301300,4252-4 Penrose St,21,68,305,Vacant Lot,,25.0,101.1,2528.0,4252,Penrose
35730303800,4144 W Penrose St,21,68,305,Vacant Lot,,30.08,101.08,3041.0,4144,Penrose
35730304200,4132 W Penrose St,21,68,305,Vacant Lot,,30.0,101.0,3033.0,4132,Penrose
35730305400,4101-5 W Lee Av,21,68,305,Vacant Lot,,51.0,101.08,5755.0,4101,Lee
35730305500,4107 W Lee Av,21,68,305,Vacant Lot,,30.0,101.08,3030.0,4107,Lee
35730305600,4109-11 W Lee Av,21,68,305,Vacant Lot,,30.0,101.08,3032.507705,4109,Lee
35730306000,4127 W Lee Av,21,68,305,Vacant Lot,,30.0,101.08,3033.0,4127,Lee
