ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Value *,Front,Side1,LotSF,Add#,Street,laglng,latlng
36210000800,3048 Marnice Pl,4,56,320,Vacant Lot,,,60.0,89.58,5620.0,3048,Marnice,"{'lat': 38.664973, 'lng': -90.235997}","{'lat': 38.664973, 'lng': -90.235997}"
36210000900,3100 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.58,2840.0,3100,Marnice,"{'lat': 38.665076, 'lng': -90.235923}","{'lat': 38.665076, 'lng': -90.235923}"
36210001600,3120 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.58,2778.98668,3120,Marnice,"{'lat': 38.665605, 'lng': -90.23554299999999}","{'lat': 38.665605, 'lng': -90.23554299999999}"
36210001700,3122-4 Marnice Pl,4,56,320,Vacant Lot,,,45.0,84.67,4004.3168915,3122,Marnice,"{'lat': 38.665688, 'lng': -90.23548199999999}","{'lat': 38.665688, 'lng': -90.23548199999999}"
36210001800,3128 Marnice Pl,4,56,320,Vacant Lot,,,30.0,109.61,2431.419563,3128,Marnice,"{'lat': 38.665814, 'lng': -90.235401}","{'lat': 38.665814, 'lng': -90.235401}"
36210002300,4212-6 W Ashland Av,4,56,320,Vacant Lot,,,90.0,190.0,17770.764633000006,4212,Ashland,"{'lat': 38.665937, 'lng': -90.234962}","{'lat': 38.665937, 'lng': -90.234962}"
36210002600,3137 Lambdin Av,4,56,320,Vacant Lot,,,33.33,100.0,3785.949571,3137,Lambdin,"{'lat': 38.6656959, 'lng': -90.23472799999999}","{'lat': 38.6656959, 'lng': -90.23472799999999}"
36210002700,3133 Lambdin Av,4,56,320,Vacant Lot,,,33.38,100.0,3734.430499,3133,Lambdin,"{'lat': 38.665613, 'lng': -90.23478899999999}","{'lat': 38.665613, 'lng': -90.23478899999999}"
36210002750,3127-9 Lambdin Av,4,56,320,Vacant Lot,,,50.0,190.0,9204.2106885,3127,Lambdin,"{'lat': 38.665555, 'lng': -90.234968}","{'lat': 38.665555, 'lng': -90.234968}"
36210002900,3119 Lambdin Av,4,56,320,Vacant Lot,,,50.0,180.08,8033.136759,3119,Lambdin,"{'lat': 38.665318, 'lng': -90.235136}","{'lat': 38.665318, 'lng': -90.235136}"
36210003000,3115 Lambdin Av,4,56,320,Vacant Lot,,,50.0,181.0,10415.361795,3115,Lambdin,"{'lat': 38.665193, 'lng': -90.23522899999999}","{'lat': 38.665193, 'lng': -90.23522899999999}"
36210003010,3109 Lambdin Av,4,56,320,Vacant Lot,,,26.0,181.0,5581.0,3109,Lambdin,"{'lat': 38.665083, 'lng': -90.235309}","{'lat': 38.665083, 'lng': -90.235309}"
36210003700,3033 Lambdin Av,4,56,320,Vacant Lot,,,45.0,182.0,8518.3702015,3033,Lambdin,"{'lat': 38.664465, 'lng': -90.23575900000002}","{'lat': 38.664465, 'lng': -90.23575900000002}"
36210003800,3029 Lambdin Av,4,56,320,Vacant Lot,,,50.0,183.8,8545.0,3029,Lambdin,"{'lat': 38.664349, 'lng': -90.235844}","{'lat': 38.664349, 'lng': -90.235844}"
44401001600,4202 W Lexington Av,4,56,320,Vacant Lot,,,37.66,180.0,6774.0,4202,Lexington,"{'lat': 38.6659109, 'lng': -90.231464}","{'lat': 38.6659109, 'lng': -90.231464}"
44401002500,4221 W Ashland Av,4,56,320,Vacant Lot,,,22.0,170.0,3582.0,4221,Ashland,"{'lat': 38.6651075, 'lng': -90.23163629999999}","{'lat': 38.6651075, 'lng': -90.23163629999999}"
44411002000,4237 W Lexington Av,4,56,320,Vacant Lot,,,25.0,180.25,4461.0685835,4237,Lexington,"{'lat': 38.66787800000001, 'lng': -90.234555}","{'lat': 38.66787800000001, 'lng': -90.234555}"
44411002100,4239 W Lexington Av,4,56,320,Vacant Lot,,,25.42,180.21,4574.0,4239,Lexington,"{'lat': 38.6667411, 'lng': -90.2322897}","{'lat': 38.6667411, 'lng': -90.2322897}"
44440000600,4318-20 Lexington Av,4,56,320,Vacant Lot,,,42.0,178.0,7226.0,4318,Lexington,"{'lat': 38.667944, 'lng': -90.23639899999999}","{'lat': 38.667944, 'lng': -90.23639899999999}"
44440000700,4314-6 Lexington Av,4,56,320,Vacant Lot,,,41.0,117.9,7100.0,4314,Lexington,"{'lat': 38.6680028, 'lng': -90.2362113}","{'lat': 38.6680028, 'lng': -90.2362113}"
44440002300,3500 N Newstead Av,4,56,320,Vacant Lot,,,105.42,107.5,9218.0,3500,Newstead,"{'lat': 38.667722, 'lng': -90.237636}","{'lat': 38.667722, 'lng': -90.237636}"
44450000900,3615-7 Clarence Av,4,56,320,Vacant Lot,,,41.0,145.58,5208.1249005,3615,Clarence,"{'lat': 38.668508, 'lng': -90.235474}","{'lat': 38.668508, 'lng': -90.235474}"
44450000950,3609 Clarence Av,4,56,320,Vacant Lot,,,42.06,145.03,6089.0025055,3609,Clarence,"{'lat': 38.668413, 'lng': -90.23553799999999}","{'lat': 38.668413, 'lng': -90.23553799999999}"
44450001000,3605-7 Clarence Av,4,56,320,Vacant Lot,,,43.0,98.56,4870.0469619999985,3605,Clarence,"{'lat': 38.668278, 'lng': -90.235552}","{'lat': 38.668278, 'lng': -90.235552}"
44450001200,4307-9 Lexington Av,4,56,320,Vacant Lot,,,47.0,97.0,4373.001005,4307,Lexington,"{'lat': 38.66831200000001, 'lng': -90.23581999999999}","{'lat': 38.66831200000001, 'lng': -90.23581999999999}"
44450001300,4315 Lexington Av,4,56,320,Vacant Lot,,,21.92,180.5,4611.214776,4315,Lexington,"{'lat': 38.668451, 'lng': -90.235857}","{'lat': 38.668451, 'lng': -90.235857}"
44650000100,3020 Clarence Av,4,56,320,Vacant Lot,,,35.55,89.64,3797.0,3020,Clarence,"{'lat': 38.664616, 'lng': -90.237139}","{'lat': 38.664616, 'lng': -90.237139}"
44650000500,3032 Clarence Av,4,56,320,Vacant Lot,,,35.0,89.64,3346.0,3032,Clarence,"{'lat': 38.664934, 'lng': -90.2369159}","{'lat': 38.664934, 'lng': -90.2369159}"
44650000600,3036 Clarence Av,4,56,320,Vacant Lot,,,35.0,89.64,3533.0,3036,Clarence,"{'lat': 38.66502699999999, 'lng': -90.23685}","{'lat': 38.66502699999999, 'lng': -90.23685}"
44650002700,3125 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.75,3432.0,3125,Marnice,"{'lat': 38.66587699999999, 'lng': -90.23589000000001}","{'lat': 38.66587699999999, 'lng': -90.23589000000001}"
44650002810,3119 Marnice Pl,4,56,320,Vacant Lot,,,60.0,89.58,4782.0,3119,Marnice,"{'lat': 38.665766, 'lng': -90.235963}","{'lat': 38.665766, 'lng': -90.235963}"
44650003500,3053 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.67,2563.0,3053,Marnice,"{'lat': 38.665314, 'lng': -90.236291}","{'lat': 38.665314, 'lng': -90.236291}"
44650003600,3047-9 Marnice Pl,4,56,320,Vacant Lot,,,60.0,89.67,5457.0,3047,Marnice,"{'lat': 38.665208, 'lng': -90.2363699}","{'lat': 38.665208, 'lng': -90.2363699}"
44650003800,3043 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.58,2839.0,3043,Marnice,"{'lat': 38.665035, 'lng': -90.23648899999999}","{'lat': 38.665035, 'lng': -90.23648899999999}"
44650003900,3039 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.58,2533.0,3039,Marnice,"{'lat': 38.664963, 'lng': -90.236542}","{'lat': 38.664963, 'lng': -90.236542}"
44650004100,3033 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.07,2440.0,3033,Marnice,"{'lat': 38.664827, 'lng': -90.236638}","{'lat': 38.664827, 'lng': -90.236638}"
44650004300,3029 Marnice Pl,4,56,320,Vacant Lot,,,30.0,89.67,2319.0,3029,Marnice,"{'lat': 38.664685, 'lng': -90.236734}","{'lat': 38.664685, 'lng': -90.236734}"
44650004400,3025-7 Marnice Pl,4,56,320,Vacant Lot,,,60.0,89.62,5433.0,3025,Marnice,"{'lat': 38.664581, 'lng': -90.23681599999999}","{'lat': 38.664581, 'lng': -90.23681599999999}"
44680600200,4354 Labadie Av,4,56,320,Vacant Lot,,,24.58,147.5,4249.9795215,4354,Labadie,"{'lat': 38.664556, 'lng': -90.239345}","{'lat': 38.664556, 'lng': -90.239345}"
44680600300,4352 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3713.8633785,4352,Labadie,"{'lat': 38.66452, 'lng': -90.2392629}","{'lat': 38.66452, 'lng': -90.2392629}"
44680600600,4340 Labadie Av,4,56,320,Vacant Lot,,,70.05,147.05,9855.0,4340,Labadie,"{'lat': 38.664389, 'lng': -90.23896099999999}","{'lat': 38.664389, 'lng': -90.23896099999999}"
44680600700,4334 Labadie Av,4,56,320,Vacant Lot,,,50.0,147.02,7287.0,4334,Labadie,"{'lat': 38.664312, 'lng': -90.238783}","{'lat': 38.664312, 'lng': -90.238783}"
44680600800,4332 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3635.0,4332,Labadie,"{'lat': 38.664263, 'lng': -90.238669}","{'lat': 38.664263, 'lng': -90.238669}"
44680600900,4330 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3926.0,4330,Labadie,"{'lat': 38.664229, 'lng': -90.23859}","{'lat': 38.664229, 'lng': -90.23859}"
44680601000,4326 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.05,3923.0,4326,Labadie,"{'lat': 38.66419399999999, 'lng': -90.23850890000001}","{'lat': 38.66419399999999, 'lng': -90.23850890000001}"
44680601100,4324 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.5,3653.0,4324,Labadie,"{'lat': 38.664159, 'lng': -90.2384299}","{'lat': 38.664159, 'lng': -90.2384299}"
44680601200,4322 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.06,3729.0,4322,Labadie,"{'lat': 38.664126, 'lng': -90.23835199999999}","{'lat': 38.664126, 'lng': -90.23835199999999}"
44680601500,4312 Labadie Av,4,56,320,Vacant Lot,,,20.08,147.42,3162.0,4312,Labadie,"{'lat': 38.663994, 'lng': -90.23804899999999}","{'lat': 38.663994, 'lng': -90.23804899999999}"
44680601600,4310 Labadie Av,4,56,320,Vacant Lot,,,20.25,147.42,2831.0,4310,Labadie,"{'lat': 38.6639679, 'lng': -90.23798599999999}","{'lat': 38.6639679, 'lng': -90.23798599999999}"
44680601700,4308 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3378.0,4308,Labadie,"{'lat': 38.663939, 'lng': -90.237921}","{'lat': 38.663939, 'lng': -90.237921}"
44680601800,4306 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3461.0,4306,Labadie,"{'lat': 38.6639089, 'lng': -90.237848}","{'lat': 38.6639089, 'lng': -90.237848}"
44680601900,4302 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,4342.0,4302,Labadie,"{'lat': 38.663872, 'lng': -90.237768}","{'lat': 38.663872, 'lng': -90.237768}"
44680602000,4300 Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3652.0,4300,Labadie,"{'lat': 38.663836, 'lng': -90.23768299999999}","{'lat': 38.663836, 'lng': -90.23768299999999}"
44680602100,4250 W Labadie Av,4,56,320,Vacant Lot,,,75.0,147.42,11720.0,4250,Labadie,"{'lat': 38.663766, 'lng': -90.237521}","{'lat': 38.663766, 'lng': -90.237521}"
44680602200,4248 W Labadie Av,4,56,320,Vacant Lot,,,25.0,147.5,3113.0,4248,Labadie,"{'lat': 38.6636979, 'lng': -90.23736400000001}","{'lat': 38.6636979, 'lng': -90.23736400000001}"
44680602300,4246 W Labadie Av,4,56,320,Vacant Lot,,,25.0,147.0,3771.0,4246,Labadie,"{'lat': 38.6625595, 'lng': -90.23445199999999}","{'lat': 38.6625595, 'lng': -90.23445199999999}"
44680602400,4244 W Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3583.0,4244,Labadie,"{'lat': 38.663633, 'lng': -90.237214}","{'lat': 38.663633, 'lng': -90.237214}"
44680602500,4242 W Labadie Av,4,56,320,Vacant Lot,,,25.0,147.42,3641.0,4242,Labadie,"{'lat': 38.662438, 'lng': -90.23443999999999}","{'lat': 38.662438, 'lng': -90.23443999999999}"
44680602600,4238 W Labadie Av,4,56,320,Vacant Lot,,,25.0,174.42,4028.0,4238,Labadie,"{'lat': 38.6625251, 'lng': -90.2342735}","{'lat': 38.6625251, 'lng': -90.2342735}"
44680602700,4236 W Labadie Av,4,56,320,Vacant Lot,,,25.0,147.5,3251.0,4236,Labadie,"{'lat': 38.6624736, 'lng': -90.2341472}","{'lat': 38.6624736, 'lng': -90.2341472}"
44680605400,4315 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,4447.0,4315,St Louis,"{'lat': 38.663204, 'lng': -90.237419}","{'lat': 38.663204, 'lng': -90.237419}"
44680605601,4319 St Louis Av,4,56,320,Vacant Lot,,,50.0,150.0,7942.0,4319,St Louis,"{'lat': 38.663288, 'lng': -90.23761499999999}","{'lat': 38.663288, 'lng': -90.23761499999999}"
44680605700,4325 St Louis Av,4,56,320,Vacant Lot,,,47.6,94.0,5080.0,4325,St Louis,"{'lat': 38.6632795, 'lng': -90.2379064}","{'lat': 38.6632795, 'lng': -90.2379064}"
44680605800,4327 St Louis Av,4,56,320,Vacant Lot,,,15.5,150.0,4043.0,4327,St Louis,"{'lat': 38.66343750000001, 'lng': -90.2377623}","{'lat': 38.66343750000001, 'lng': -90.2377623}"
44680605900,4329 St Louis Av,4,56,320,Vacant Lot,,,37.0,150.0,6208.0,4329,St Louis,"{'lat': 38.663428, 'lng': -90.23794099999999}","{'lat': 38.663428, 'lng': -90.23794099999999}"
44680606000,4331 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3750.0,4331,St Louis,"{'lat': 38.6634122, 'lng': -90.23811719999999}","{'lat': 38.6634122, 'lng': -90.23811719999999}"
44680606100,4333 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,4393.0,4333,St Louis,"{'lat': 38.663505, 'lng': -90.238118}","{'lat': 38.663505, 'lng': -90.238118}"
44680606150,4335 St Louis Av,4,56,320,Vacant Lot,,,28.25,150.0,4812.0,4335,St Louis,"{'lat': 38.663545, 'lng': -90.238209}","{'lat': 38.663545, 'lng': -90.238209}"
44680606200,4337 St Louis Av,4,56,320,Vacant Lot,,,31.75,150.0,4110.0,4337,St Louis,"{'lat': 38.663583, 'lng': -90.238299}","{'lat': 38.663583, 'lng': -90.238299}"
44680606300,4339 St Louis Av,4,56,320,Vacant Lot,,,29.25,150.0,4572.0,4339,St Louis,"{'lat': 38.66362, 'lng': -90.23838599999999}","{'lat': 38.66362, 'lng': -90.23838599999999}"
44680606500,4343 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,4125.0,4343,St Louis,"{'lat': 38.663691, 'lng': -90.23854899999999}","{'lat': 38.663691, 'lng': -90.23854899999999}"
44680606600,4345 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3967.0,4345,St Louis,"{'lat': 38.6637259, 'lng': -90.23863}","{'lat': 38.6637259, 'lng': -90.23863}"
44680606700,4347 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3719.0,4347,St Louis,"{'lat': 38.6636831, 'lng': -90.23874819999999}","{'lat': 38.6636831, 'lng': -90.23874819999999}"
44680606900,4351 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3641.0,4351,St Louis,"{'lat': 38.663826, 'lng': -90.23886}","{'lat': 38.663826, 'lng': -90.23886}"
44680607000,4353 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3720.0,4353,St Louis,"{'lat': 38.663858, 'lng': -90.238935}","{'lat': 38.663858, 'lng': -90.238935}"
44680607100,4355 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,4344.0,4355,St Louis,"{'lat': 38.66389300000001, 'lng': -90.239016}","{'lat': 38.66389300000001, 'lng': -90.239016}"
44680607200,4357 St Louis Av,4,56,320,Vacant Lot,,,25.0,150.0,3680.0,4357,St Louis,"{'lat': 38.663928, 'lng': -90.239097}","{'lat': 38.663928, 'lng': -90.239097}"
44680607300,4359 St Louis Av,4,56,320,Vacant Lot,,,35.42,150.0,4669.0,4359,St Louis,"{'lat': 38.663965, 'lng': -90.239181}","{'lat': 38.663965, 'lng': -90.239181}"
44680607400,4363 St Louis Av,4,56,320,Vacant Lot,,,26.0,150.0,3906.0,4363,St Louis,"{'lat': 38.664002, 'lng': -90.239268}","{'lat': 38.664002, 'lng': -90.239268}"
44680608600,2924 N Newstead Av,4,56,320,Vacant Lot,,,29.5,120.0,3447.375266,2924,Newstead,"{'lat': 38.66470899999999, 'lng': -90.239711}","{'lat': 38.66470899999999, 'lng': -90.239711}"
44680608700,2926 N Newstead Av,4,56,320,Vacant Lot,,,29.5,120.42,3847.755703,2926,Newstead,"{'lat': 38.664781, 'lng': -90.23966}","{'lat': 38.664781, 'lng': -90.23966}"
44680608800,2928 N Newstead Av,4,56,320,Vacant Lot,,,27.42,120.0,3760.0,2928,Newstead,"{'lat': 38.664855, 'lng': -90.23960799999999}","{'lat': 38.664855, 'lng': -90.23960799999999}"
44681400100,3015 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,2342.0,3015,Lambdin,"{'lat': 38.663798, 'lng': -90.235547}","{'lat': 38.663798, 'lng': -90.235547}"
44681400400,3009 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,1926.0,3009,Lambdin,"{'lat': 38.66364799999999, 'lng': -90.235646}","{'lat': 38.66364799999999, 'lng': -90.235646}"
44681400500,3007 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,2521.0,3007,Lambdin,"{'lat': 38.663599, 'lng': -90.235692}","{'lat': 38.663599, 'lng': -90.235692}"
44681400600,3005 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,2113.0,3005,Lambdin,"{'lat': 38.663543, 'lng': -90.235726}","{'lat': 38.663543, 'lng': -90.235726}"
44681400700,3003 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,1960.0,3003,Lambdin,"{'lat': 38.663494, 'lng': -90.23575900000002}","{'lat': 38.663494, 'lng': -90.23575900000002}"
44681400800,3001 Lambdin Av,4,56,320,Vacant Lot,,,20.0,110.0,1637.0,3001,Lambdin,"{'lat': 38.66345099999999, 'lng': -90.235784}","{'lat': 38.66345099999999, 'lng': -90.235784}"
44681400900,4215 W Labadie Av,4,56,320,Vacant Lot,,,25.0,165.0,4104.0,4215,Labadie,"{'lat': 38.6624703, 'lng': -90.233166}","{'lat': 38.6624703, 'lng': -90.233166}"
44681401000,4217 W Labadie Av,4,56,320,Vacant Lot,,,25.0,165.0,4455.0,4217,Labadie,"{'lat': 38.6625148, 'lng': -90.2332852}","{'lat': 38.6625148, 'lng': -90.2332852}"
44681401100,4219 W Labadie Av,4,56,320,Vacant Lot,,,25.0,165.0,4569.0,4219,Labadie,"{'lat': 38.663792, 'lng': -90.23601599999999}","{'lat': 38.663792, 'lng': -90.23601599999999}"
44681401600,4231 W Labadie Av,4,56,320,Vacant Lot,,,25.0,165.0,4436.0,4231,Labadie,"{'lat': 38.663963, 'lng': -90.236416}","{'lat': 38.663963, 'lng': -90.236416}"
44681401800,4235 W Labadie Av,4,56,320,Vacant Lot,,,25.0,154.0,4075.0,4235,Labadie,"{'lat': 38.662814, 'lng': -90.2337919}","{'lat': 38.662814, 'lng': -90.2337919}"
44681401900,4237-9 W Labadie Av,4,56,320,Vacant Lot,,,25.0,154.89,4374.0,4237,Labadie,"{'lat': 38.66285, 'lng': -90.23388399999999}","{'lat': 38.66285, 'lng': -90.23388399999999}"
44681402000,4241 W Labadie Av,4,56,320,Vacant Lot,,,25.0,154.89,4896.0,4241,Labadie,"{'lat': 38.662916, 'lng': -90.234032}","{'lat': 38.662916, 'lng': -90.234032}"
9320001000,2620 Dr Martin Luther King Dr,5,59,255,Vacant Lot,,,25.0,147.2,3679.0,2620,Dr Martin Luther King,"{'lat': 38.637726, 'lng': -90.213616}","{'lat': 38.637726, 'lng': -90.213616}"
10870601210,2320 Dodier St,5,60,317,Vacant Lot,,,37.2,108.04,4018.0,2320,Dodier,"{'lat': 38.653902, 'lng': -90.207454}","{'lat': 38.653902, 'lng': -90.207454}"
10870601220,2324 Dodier St,5,60,317,Vacant Lot,,,37.2,108.04,4018.0,2324,Dodier,"{'lat': 38.6539379, 'lng': -90.20762599999999}","{'lat': 38.6539379, 'lng': -90.20762599999999}"
10870601260,2340 Dodier St,5,60,317,Vacant Lot,,,37.2,108.04,4018.0,2340,Dodier,"{'lat': 38.6540431, 'lng': -90.2081007}","{'lat': 38.6540431, 'lng': -90.2081007}"
10870601270,2344 Dodier St,5,60,317,Vacant Lot,,,37.2,108.04,4018.0,2344,Dodier,"{'lat': 38.654062, 'lng': -90.208221}","{'lat': 38.654062, 'lng': -90.208221}"
10870601280,2348 Dodier St,5,60,317,Vacant Lot,,,39.85,108.04,4277.0,2348,Dodier,"{'lat': 38.6540971, 'lng': -90.20835629999999}","{'lat': 38.6540971, 'lng': -90.20835629999999}"
5960000700,1538-40 N 16th St,5,60,318,Vacant Lot,,,40.0,125.0,5069.0,1538,16th,"{'lat': 38.643169, 'lng': -90.1977409}","{'lat': 38.643169, 'lng': -90.1977409}"
11070000700,1526 Montgomery St,5,60,318,Vacant Lot,,,25.0,114.0,2698.0,1526,Montgomery,"{'lat': 38.64926, 'lng': -90.200475}","{'lat': 38.64926, 'lng': -90.200475}"
11070000800,1522-4 Montgomery St,5,60,318,Vacant Lot,,,25.0,114.0,2802.0,1522,Montgomery,"{'lat': 38.649285, 'lng': -90.20039299999999}","{'lat': 38.649285, 'lng': -90.20039299999999}"
11070000900,1520 Montgomery St,5,60,318,Vacant Lot,,,25.0,114.0,2679.0,1520,Montgomery,"{'lat': 38.64931, 'lng': -90.200312}","{'lat': 38.64931, 'lng': -90.200312}"
3390000100,914 Montgomery St,5,64,319,Vacant Lot,North Riverfront,17163.0,80.0,142.1,11442.0,914,Montgomery,"{'lat': 38.6517651, 'lng': -90.1925253}","{'lat': 38.6517651, 'lng': -90.1925253}"
3390000200,908-10 Montgomery St,5,64,319,Vacant Lot,North Riverfront,4322.0,37.17,80.0,2881.0,908,Montgomery,"{'lat': 38.651871, 'lng': -90.192201}","{'lat': 38.651871, 'lng': -90.192201}"
3390000700,2607 1/2 N 9th St,5,64,319,Vacant Lot,North Riverfront,1457.0,15.11,65.0,971.0,2607,9th,"{'lat': 38.6265022, 'lng': -90.19444229999999}","{'lat': 38.6265022, 'lng': -90.19444229999999}"
3390000800,2607 N 9th St,5,64,319,Vacant Lot,North Riverfront,1465.0,16.0,65.0,976.0,2607,9th,"{'lat': 38.6515845, 'lng': -90.1916617}","{'lat': 38.6515845, 'lng': -90.1916617}"
3390000900,2605 N 9th St,5,64,319,Vacant Lot,North Riverfront,1464.0,16.0,61.0,976.0,2605,9th,"{'lat': 38.6515413, 'lng': -90.1916306}","{'lat': 38.6515413, 'lng': -90.1916306}"
3390001000,2603 N 9th St,5,64,319,Vacant Lot,North Riverfront,1439.0,16.0,61.0,959.0,2603,9th,"{'lat': 38.6514999, 'lng': -90.1916103}","{'lat': 38.6514999, 'lng': -90.1916103}"
3390001100,2601 N 9th St,5,64,319,Vacant Lot,North Riverfront,1829.0,16.01,65.0,998.0,2601,9th,"{'lat': 38.651456, 'lng': -90.1915854}","{'lat': 38.651456, 'lng': -90.1915854}"
3390001250,911-3 Warren St,5,64,319,Vacant Lot,,9000.0,75.0,80.0,6000.0,911,Warren,"{'lat': 38.6514551, 'lng': -90.1918881}","{'lat': 38.6514551, 'lng': -90.1918881}"
3390001400,2600-6 N 10th St,5,64,319,Vacant Lot,,17400.0,80.0,145.0,11600.0,2600,10th,"{'lat': 38.6511833, 'lng': -90.19251299999999}","{'lat': 38.6511833, 'lng': -90.19251299999999}"
3390001500,2610 N 10th St,5,64,319,Vacant Lot,North Riverfront,8699.0,40.0,145.0,5799.0,2610,10th,"{'lat': 38.651511, 'lng': -90.19239200000001}","{'lat': 38.651511, 'lng': -90.19239200000001}"
3390001600,2612-4 N 10th St,5,64,319,Vacant Lot,North Riverfront,8700.0,40.0,145.0,5800.0,2612,10th,"{'lat': 38.651613, 'lng': -90.19244599999999}","{'lat': 38.651613, 'lng': -90.19244599999999}"
3450000800,910 Madison St,5,64,319,Vacant Lot,,,20.0,80.0,1957.766678,910,Madison,"{'lat': 38.647191, 'lng': -90.18977199999999}","{'lat': 38.647191, 'lng': -90.18977199999999}"
3450001300,2011-3 N 9th St,5,64,319,Vacant Lot,,,40.0,150.0,5897.7728025,2011,9th,"{'lat': 38.646979, 'lng': -90.189545}","{'lat': 38.646979, 'lng': -90.189545}"
6210000800,1435-9 Madison St,5,63,319,Vacant Lot,,,50.0,115.0,5750.0,1435,Madison,"{'lat': 38.645605, 'lng': -90.196399}","{'lat': 38.645605, 'lng': -90.196399}"
6220000100,1458 Monroe St,5,63,319,Vacant Lot,,,27.0,112.06,2549.0,1458,Monroe,"{'lat': 38.6464626, 'lng': -90.1976609}","{'lat': 38.6464626, 'lng': -90.1976609}"
6220000900,1433-47 Clinton St,5,63,319,Vacant Lot,,,105.0,112.5,16112.0,1433,Clinton,"{'lat': 38.646321, 'lng': -90.19693699999999}","{'lat': 38.646321, 'lng': -90.19693699999999}"
6230000700,1401-7 Monroe St,5,63,319,Vacant Lot,,,112.5,75.0,8438.0,1401,Monroe,"{'lat': 38.647481, 'lng': -90.19603099999999}","{'lat': 38.647481, 'lng': -90.19603099999999}"
6320000200,1320 Monroe St,5,63,319,Vacant Lot,,,24.83,112.6,2762.0,1320,Monroe,"{'lat': 38.647252, 'lng': -90.19520500000002}","{'lat': 38.647252, 'lng': -90.19520500000002}"
6320000300,1318 Monroe St,5,63,319,Vacant Lot,,,25.0,112.06,2616.0,1318,Monroe,"{'lat': 38.647278, 'lng': -90.195116}","{'lat': 38.647278, 'lng': -90.195116}"
6320000500,1312 Monroe St,5,63,319,Vacant Lot,,,25.0,112.5,2398.0,1312,Monroe,"{'lat': 38.6473033, 'lng': -90.194946}","{'lat': 38.6473033, 'lng': -90.194946}"
6320000600,1308 Monroe St,5,63,319,Vacant Lot,,,25.0,112.5,2597.0,1308,Monroe,"{'lat': 38.6473277, 'lng': -90.19486540000001}","{'lat': 38.6473277, 'lng': -90.19486540000001}"
6320000800,1304 Monroe St,5,63,319,Vacant Lot,,,25.0,112.5,2220.0,1304,Monroe,"{'lat': 38.6473774, 'lng': -90.19469819999999}","{'lat': 38.6473774, 'lng': -90.19469819999999}"
6320000900,1302 Monroe St,5,63,319,Vacant Lot,,,25.0,112.06,2806.0,1302,Monroe,"{'lat': 38.6474008, 'lng': -90.1946186}","{'lat': 38.6474008, 'lng': -90.1946186}"
6330000900,1300-2 North Market St,5,63,319,Vacant Lot,,,45.0,110.6,4997.0641925,1300,North Market,"{'lat': 38.648183, 'lng': -90.194976}","{'lat': 38.648183, 'lng': -90.194976}"
6330000950,1307 Monroe St,5,63,319,Vacant Lot,,,34.0,112.7,3791.0,1307,Monroe,"{'lat': 38.64782140000001, 'lng': -90.1949223}","{'lat': 38.64782140000001, 'lng': -90.1949223}"
6330001000,1301-5 Monroe St,5,63,319,Vacant Lot,,,40.8,111.5,4572.0,1301,Monroe,"{'lat': 38.64786300000001, 'lng': -90.194806}","{'lat': 38.64786300000001, 'lng': -90.194806}"
6340000700,1310 Benton St,5,63,319,Vacant Lot,,,25.0,113.0,2827.535405,1310,Benton,"{'lat': 38.6489539, 'lng': -90.1956994}","{'lat': 38.6489539, 'lng': -90.1956994}"
