Parcel ID,Address,Ward,Neigh,AssN,Usage,Description,Value *,BldgSF,Front,Side1,LotSF,Add#,Street Name
18680001100,3712 Aldine Av,18,59,309,Residential,2 Story Frame Residence,,1182.0,25.0,75.0,1875.0,3712,Aldine
10280003300,3047 Dr Martin Luther King Dr,19,59,256,Residential,2 Story Brick Two Family Flat,,2548.0,25.04,122.92,3199.0,3047,Dr Martin Luther King
18810002500,3639 Cass Av,19,59,309,Residential,2 Story Brick Two Family Flat,,1632.0,25.0,130.0,2716.0,3639,Cass
16180002900,3633 S Compton Av,20,19,140,Residential,2 Story Brick Residence,,2074.0,25.0,124.83,3121.0,3633,Compton
16300001200,3620 Pennsylvania Av,20,19,141,Residential,2 Story Brick Two Family Flat,,2448.0,30.0,127.5,4085.0,3620,Pennsylvania
16340002400,3737 Oregon Av,20,19,141,Residential,Half of a 2 Story Brick 4 Family Flat,,1240.0,11.5,127.23,1463.0,3737,Oregon
16340002450,3737 1/2 Oregon Av,20,19,141,Residential,Half of a 2 Story Brick 4 Family Flat,,1240.0,13.16,127.23,1675.0,3737,Oregon
16360000200,3644 Oregon Av,20,19,141,Residential,1 Story Frame Residence,,796.0,25.0,134.75,3369.0,3644,Oregon
25680002800,3945 California Av,20,16,141,Residential,1 Story Brick Residence,,935.0,28.75,124.75,1922.0,3945,California
26010002900,4021 Oregon Av,20,16,141,Residential,1 Story Brick Residence,,450.0,40.0,124.75,5098.0,4021,Oregon
16560003500,3843 Missouri Av,20,18,145,Residential,1.5 Story Frame Residence,,680.0,30.0,115.0,3450.0,3843,Missouri
25620001200,2210 Keokuk St,20,18,145,Residential,2 Story Brick Residence **,,1636.0,37.5,127.5,4781.0,2210,Keokuk
43890203250,4029 Shreve Av,21,69,302,Residential,2 Story Brick Residence,,,40.0,120.0,5133.0,4029,Shreve
43911102800,4317-9 Shreve Av,21,69,302,Residential,2 Story Brick Four Family Flat,,,40.0,120.0,4288.0,4317,Shreve
44040102800,4745 Lee Av,21,69,302,Residential,1 Story Brick Residence,,1135.0,40.0,120.0,4471.0,4745,Lee
44040205600,4200 Shreve Av,21,69,302,Residential,2 Story Brick Residence,3000.0,,29.92,120.0,3373.0,4200,Shreve
44060102100,4637 Margaretta Av,21,69,302,Residential,2 Story Brick Residence,,1750.0,35.0,127.5,4517.0,4637,Margaretta
44060300100,4000-2 Cora Av,21,69,302,Residential,2 Story Brick Four Family Flat,,3350.0,40.0,136.83,6572.0,4000,Cora
44060300300,4012-4 Cora Av,21,69,302,Residential,2 Story Brick Four Family Flat,6000.0,3350.0,43.25,136.83,5394.0,4012,Cora
44060300500,4022-4 Cora Av,21,69,302,Residential,2 Story Brick Four Family Flat,,3350.0,43.25,136.83,5510.0,4022,Cora
44060300600,4028 Cora Av,21,69,302,Residential,1 Story Brick Residence,,1087.0,40.0,136.83,5476.0,4028,Cora
44070001900,4721 Sacramento Av,21,69,302,Residential,2 Story Brick Two Family Flat,,2522.0,31.0,121.0,3731.0,4721,Sacramento
44070002300,3734 Shreve Av,21,69,302,Residential,2 Story Brick Residence,,1774.0,40.0,120.0,4760.0,3734,Shreve
44080100100,4646 Sacramento Av,21,69,302,Residential,2 Story Frame Residence,,1297.0,25.56,120.0,3360.0,4646,Sacramento
44080100200,4644 Sacramento Av,21,69,302,Residential,2 Story Frame Residence,,,22.0,120.0,2787.0,4644,Sacramento
44080100800,4630 Sacramento Av,21,69,302,Residential,2 Story Brick Two Family Flat,,1552.0,25.0,120.0,3075.0,4630,Sacramento
44080101850,4602 Sacramento Av,21,69,302,Residential,2 Story Frame Residence,,1520.0,25.0,120.0,3375.0,4602,Sacramento
44080200100,4648 San Francisco Av,21,69,302,Residential,2 Story Frame Residence,,,21.4,120.0,2995.0,4648,San Francisco
44080200200,4646 San Francisco Av,21,69,302,Residential,1 Story Frame Residence,,,21.0,120.0,2708.0,4646,San Francisco
44080201400,4610 San Francisco Av,21,69,302,Residential,1 Story Frame Residence,,,25.0,120.0,3048.0,4610,San Francisco
44080203500,4647 Sacramento Av,21,69,302,Residential,1 Story Frame Residence-At rear of lot,,,41.7,120.0,5446.0,4647,Sacramento
44081101100,4620 Margaretta Av,21,69,302,Residential,2 Story Brick Residence,,,25.0,123.66,3208.0,4620,Margaretta
44140401100,4640 Penrose St,21,69,302,Residential,1 Story Brick Residence,,1106.0,30.0,142.2,4430.0,4640,Penrose
44140403800,4649 Lee Av,21,69,302,Residential,1 Story Brick Residence,,893.0,30.0,148.0,4334.0,4649,Lee
44140404200,4663 Lee Av,21,69,302,Residential,1 Story Brick Residence,,897.0,30.0,148.0,4724.0,4663,Lee
52280000900,4703 San Francisco Av,21,69,302,Residential,1 Story Brick Residence,,862.0,41.57,126.83,4806.0,4703,San Francisco
52280001200,4711 San Francisco Av,21,69,302,Residential,1 Story Brick Residence,,,25.0,126.0,3159.0,4711,San Francisco
56690000600,4016 Dryden Av,21,69,302,Residential,2 Story Brick Residence,,1750.0,35.0,102.33,3581.0,4016,Dryden
56690001300,4042 Dryden Av,21,69,302,Residential,2 Story Brick Residence,,1220.0,25.0,102.62,4185.0,4042,Dryden
56690002800,4011 N Taylor Av,21,69,302,Residential,1 Story Brick Residence,,1025.0,28.33,102.0,2889.0,4011,Taylor
35580000100,4508 N Newstead Av,21,69,303,Residential,2 Story Brick Residence,,1368.0,101.5,118.3,12600.0,4508,Newstead
44150800100,4528-30 Carter Av,21,69,303,Residential,2 Story Brick Residence,,2880.0,29.11,144.0,5152.0,4528,Carter
44150801850,4509-11 Anderson Av,21,69,303,Residential,1 Story Brick Two Family Flat,,1457.0,50.0,120.0,5006.0,4509,Anderson
44180200200,4414 Marcus Av,21,69,303,Residential,1 Story Brick Residence,3000.0,,37.5,125.0,4549.0,4414,Marcus
44180200700,4428-32 Marcus Av,21,69,303,Residential,1 Story Brick Residence,,,50.0,125.0,6250.0,4428,Marcus
44180204200,4409 Richard Pl,21,69,303,Residential,1 Story Brick Residence,,,30.0,120.0,3600.0,4409,Richard
44191001900,4500 Bircher Blvd,21,69,303,Residential,2 Story Brick Residence,,,32.5,125.0,5537.0,4500,Bircher
63030000200,4548 Bessie Av,21,69,303,Residential,1 Story Brick Residence,,1080.0,40.0,108.5,4435.0,4548,Bessie
35420001400,2105 Adelaide Av,21,68,304,Residential,3 Story Brick Residence,,3182.0,63.1,143.2,9011.0,2105,Adelaide
35420002700,2145 Adelaide Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2250.0,25.0,143.21,3158.0,2145,Adelaide
35470004500,4517 Alice Av,21,68,304,Residential,2 Story Brick Residence,,2618.0,30.0,142.5,4308.0,4517,Alice
35470004700,4507-9 Alice Av,21,68,304,Residential,2 Story Brick Four Family Flat,,3888.0,45.0,142.5,6553.0,4507,Alice
35480002000,4562 Fair Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2912.0,35.05,143.25,5425.0,4562,Fair
35480003200,4549 Adelaide Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2708.0,30.0,143.25,4298.0,4549,Adelaide
35480004400,4511 Adelaide Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2946.0,33.0,143.25,5029.0,4511,Adelaide
35480004800,4157 Rosalie St,21,68,304,Residential,2 Story Brick Four Family Flat,,3920.0,60.0,54.06,3912.179373,4157,Rosalie
35510002700,4563 Red Bud Av,21,68,304,Residential,2 Story Brick Four Family Flat,,4340.0,40.0,142.5,6804.0,4563,Red Bud
35530000600,4518 Clarence Av,21,68,304,Residential,2 Story Brick Two Family Flat **,,2400.0,32.0,139.92,4257.0,4518,Clarence
35530001000,4534 Clarence Av,21,68,304,Residential,2 Story Brick Two Family Flat,,3290.0,43.0,139.92,5575.0,4534,Clarence
35540000800,4622 Pope Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2276.0,30.0,147.42,4273.0,4622,Pope
35540000900,4626 Pope Av,21,68,304,Residential,2 Story Brick Two Family Flat,,,30.0,147.5,4648.0,4626,Pope
35540001200,4634 Pope Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2652.0,30.0,147.5,4299.0,4634,Pope
35540001800,4658 Pope Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2548.0,30.0,147.5,4428.0,4658,Pope
35540005400,4305 Rosalie St,21,68,304,Residential,2 Story Brick Four Family Flat **,,2948.0,24.0,147.42,4751.0,4305,Rosalie
35550100500,4675-7 Pope Av,21,69,304,Residential,2 Story Brick Four Family Flat,,3536.0,40.0,140.0,5600.0,4675,Pope
35550100600,4671-3 Pope Av,21,69,304,Residential,2 Story Brick Four Family Flat,,3536.0,41.33,140.0,5787.0,4671,Pope
35550203000,4605-7 Pope Av,21,69,304,Residential,2 Story Brick Four Family Flat,,3672.0,40.0,140.0,5924.0,4605,Pope
35590001200,4565 Pope Av,21,69,304,Residential,2 Story Brick Residence **,,1744.0,35.0,155.0,5069.0,4565,Pope
35600002200,4576 Pope Av,21,68,304,Residential,1 Story Frame Residence,,1062.0,25.0,147.5,3616.0,4576,Pope
35600002600,4326 Rosalie St,21,68,304,Residential,2 Story Brick Residence,,1804.0,28.5,110.0,3135.0,4326,Rosalie
35610001700,4452 Clarence Av,21,68,304,Residential,2 Story Brick Residence,,2120.0,30.0,140.0,4337.0,4452,Clarence
35630000400,4414 Athlone Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2674.0,30.0,142.5,4819.0,4414,Athlone
35630001300,4448 Athlone Av,21,68,304,Residential,2 Story Brick Residence,,2066.0,30.0,145.0,4350.0,4448,Athlone
35630002100,4427 Red Bud Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2500.0,30.0,147.5,4425.0,4427,Red Bud
35640000500,4416 Red Bud Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2448.0,30.0,147.5,4222.0,4416,Red Bud
35640001800,4429 Harris Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2592.0,35.0,147.54,5162.0,4429,Harris
35640002100,4419-21 Harris Av,21,68,304,Residential,2 Story Brick Two Family Flat,,3570.0,45.0,147.54,6637.0,4419,Harris
35640002400,4407-9 Harris Av,21,68,304,Residential,2 Story Brick Four Family Flat,,3570.0,45.0,147.5,6610.0,4407,Harris
35680003200,4243 Red Bud Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2350.0,31.0,155.5,4416.0,4243,Red Bud
35680003600,4231 Red Bud Av,21,68,304,Residential,2 Story Brick Two Family Flat,,2670.0,30.0,155.0,4425.0,4231,Red Bud
35690005300,4317-9 Penrose St,21,68,304,Residential,2 Story Brick Two Family Flat **,,1798.0,39.42,60.0,1538.0,4317,Penrose
35700001100,4240-2 Clarence Av,21,68,304,Residential,2 Story Brick Four Family Flat,,3264.0,44.0,155.75,6863.0,4240,Clarence
35700005400,4351-3 Penrose St,21,68,304,Residential,2 Story Brick Four Family Flat,,3920.0,72.17,60.0,5205.0,4351,Penrose
35710002300,4373 Penrose St,21,68,304,Residential,1 Story Brick Residence,,799.0,25.0,100.0,3033.0,4373,Penrose
35710002600,4379 Penrose St,21,68,304,Residential,1 Story Brick Residence,,1013.0,25.0,100.0,2384.0,4379,Penrose
35460000200,4502 Alice Av,21,68,305,Residential,2 Story Brick Residence,,2014.0,23.0,125.0,3007.0,4502,Alice
35460001800,4552 Alice Av,21,68,305,Residential,2 Story Brick Residence,,1664.0,30.0,125.0,3692.0,4552,Alice
35460002000,4558 Alice Av,21,68,305,Residential,2 Story Brick Residence,,1458.0,26.0,125.0,4286.0,4558,Alice
35460002700,4557 Mary Av,21,68,305,Residential,2 Story Brick Two Family Flat,,1912.0,27.5,125.0,3953.231341,4557,Mary
35460003000,4549 Mary Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2008.0,25.0,125.0,3125.0,4549,Mary
35460003600,4531 Mary Av,21,68,305,Residential,1 Story Brick Residence,,966.0,50.0,125.0,6153.0,4531,Mary
35660000800,4118 W Green Lea Pl,21,68,305,Residential,1 Story Brick Residence,,904.0,25.0,140.0,3738.0,4118,Green Lea
35660002007,4201-5 Fair Av,21,68,305,Mixed,1 Story Brick Commercial & 2 Story Brick 4 Family Flat,,3432.0,50.0,110.0,6529.8502265,4201,Fair
35660002200,4117 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,756.0,25.0,140.0,3863.0,4117,Penrose
35660002400,4121 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,656.0,25.0,135.0,3951.0,4121,Penrose
35660002500,4123 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,656.0,25.0,140.0,3828.0,4123,Penrose
35660002700,4129 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,,25.0,140.0,3500.0,4129,Penrose
35670001000,4230 Red Bud Av,21,68,305,Residential,2 Story Brick Residence,,2592.0,35.0,155.9,5107.0,4230,Red Bud
35670002200,4266 Red Bud Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2704.0,35.0,155.78,5453.0,4266,Red Bud
35670002700,4204 Carter Av,21,68,305,Residential,1 Story Brick Residence,,1150.0,30.25,104.5,3312.0,4204,Carter
35670004100,4225 Harris Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2185.0,30.0,155.75,4424.0,4225,Harris
35670004500,4215 Harris Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2184.0,30.0,155.75,4673.0,4215,Harris
35670004600,4211 Harris Av,21,68,305,Residential,2 Story Brick Residence,,1518.0,30.0,155.82,4675.0,4211,Harris
35670004700,4207 Harris Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2184.0,30.0,155.82,4143.0,4207,Harris
35730301400,4250 Penrose St,21,68,305,Residential,1 Story Brick Residence **,,697.0,25.0,101.5,2527.0,4250,Penrose
35730301700,4244 Penrose St,21,68,305,Residential,1 Story Brick Residence,,825.0,25.0,101.0,2527.0,4244,Penrose
35730302700,4216 Penrose St,21,68,305,Residential,2 Story Brick Two Family Flat,,2032.0,25.0,101.5,2527.0,4216,Penrose
35730302800,4214 Penrose St,21,68,305,Residential,1 Story Brick Residence,,796.0,25.0,101.0,2525.0,4214,Penrose
35730302900,4212 Penrose St,21,68,305,Residential,1 Story Brick Residence,,968.0,25.0,101.08,2527.0,4212,Penrose
35730303200,4202 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1152.0,25.0,101.0,2527.0,4202,Penrose
35730303300,4200 Penrose St,21,68,305,Residential,1 Story Frame Residence **,,672.0,40.0,101.08,4044.0,4200,Penrose
35730303700,4146 W Penrose St,21,68,305,Residential,2 Story Frame Residence,,1116.0,25.0,101.0,2525.0,4146,Penrose
35730304000,4138 W Penrose St,21,68,305,Residential,1.5 Story Frame Residence,,869.0,30.0,101.0,3030.0,4138,Penrose
35730304400,4126 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,680.0,30.0,101.0,3030.0,4126,Penrose
35730304600,4120 W Penrose St,21,68,305,Residential,2 Story Brick Residence,,636.0,25.0,101.08,2525.0,4120,Penrose
35730306200,4133 W Lee Av,21,68,305,Residential,1.5 Story Frame Residence,,918.0,30.0,101.0,3033.0,4133,Lee
35730306400,4139 W Lee Av,21,68,305,Residential,1 Story Brick Residence,,,30.0,101.08,3032.689,4139,Lee
35730308107,4239 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building,,2400.0,32.5,101.0,3283.0,4239,Lee
35730308300,4245 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1660.0,25.0,101.12,2527.0,4245,Lee
35730309000,4261 Lee Av,21,68,305,Residential,1 Story Frame Residence,,749.0,25.0,101.12,2527.0,4261,Lee
35730400500,4376 Penrose St,21,68,305,Residential,1 Story Brick Residence,,968.0,25.0,101.08,2738.0,4376,Penrose
35730400700,4370 Penrose St,21,68,305,Residential,1.5 Story Brick Residence,,660.0,25.0,101.08,2525.0,4370,Penrose
35730400800,4368 Penrose St,21,68,305,Residential,1 Story Brick Residence,,1069.0,25.0,101.08,2365.0,4368,Penrose
35730401000,4360 Penrose St,21,68,305,Residential,1 Story Brick Residence,2500.0,911.0,25.0,101.16,2808.0,4360,Penrose
35730401600,4338 Penrose St,21,68,305,Residential,1 Story Brick Residence,,800.0,40.0,101.08,4386.0,4338,Penrose
35730402200,4320 Penrose St,21,68,305,Residential,1 Story Brick Residence,,1116.0,30.0,101.1,3048.0,4320,Penrose
35730403000,4309 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building **,,2274.0,25.2,101.12,2555.0,4309,Lee
35730404100,4345 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1062.0,33.0,101.08,3250.0,4345,Lee
35730404500,4357 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1958.0,25.0,101.12,2813.0,4357,Lee
35750001000,4130 Penrose St,21,68,305,Residential,1 Story Brick Residence **,,979.0,25.0,108.58,2845.0,4130,Penrose
35750002200,4105-7 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,3658.0,43.19,108.58,4699.0,4105,Lee
35750003410,4155 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1824.0,25.0,108.58,2715.0,4155,Lee
35760000400,4052 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1040.0,25.0,108.6,2432.0,4052,Penrose
35760001200,4026 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1077.0,25.0,108.7,2791.0,4026,Penrose
35760001300,4024 Penrose St,21,68,305,Residential,2 Story Brick Two Family Flat,,2002.0,25.0,108.58,2397.0,4024,Penrose
35760002500,4021 Lee Av,21,68,305,Residential,1 Story Brick Residence,,1104.0,33.33,108.58,3430.0,4021,Lee
35760003000,4035 Lee Av,21,68,305,Residential,1 Story Frame Residence,,720.0,50.0,108.58,5660.0,4035,Lee
35960000500,4126 Hull Pl,21,68,305,Residential,1 Story Frame Residence,,595.0,25.0,131.83,3378.0,4126,Hull
35960001800,4121 Warne Av,21,68,305,Residential,2 Story Brick Residence,,1428.0,40.25,131.87,6562.0,4121,Warne
35960001900,4117 Warne Av,21,68,305,Residential,2 Story Frame Residence,,1428.0,40.0,131.1,5133.0,4117,Warne
35960002600,4021 Kossuth Av,21,68,305,Residential,1 Story Brick Residence,,780.0,25.0,110.0,2296.0,4021,Kossuth
35970000657,4056 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building,,3150.0,34.0,93.0,3162.0,4056,Lee
35970001800,4117 Hull Pl,21,68,305,Residential,2 Story Frame Residence,,833.0,25.0,131.83,3025.0,4117,Hull
36160001310,4327 Farlin Av,21,68,305,Residential,1 Story Frame Residence,,772.0,25.0,159.0,3998.0,4327,Farlin
44090201700,3723 N Taylor Av,21,69,305,Residential,1 Story Brick Residence,,,27.5,116.58,3206.0,3723,Taylor
44090203400,3714 Cora Av,21,69,305,Residential,2 Story Frame Residence,,,32.5,86.0,2783.0,3714,Cora
44100100400,4474 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2700.0,30.0,199.9,6724.0,4474,Margaretta
44100100900,4458 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2702.0,30.0,199.58,5799.0,4458,Margaretta
44100101000,4456 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2910.0,30.0,199.58,6033.0,4456,Margaretta
44100200900,3939 N Taylor Av,21,69,305,Residential,2 Story Brick Four Family Flat,,,44.0,120.01,5280.0,3939,Taylor
44100201900,4511 San Francisco Av,21,69,305,Residential,1 Story Brick Residence,,,29.0,199.5,5786.0,4511,San Francisco
44110100700,4452 Kossuth Av,21,69,305,Residential,2 Story Brick and Frame Residence,,1125.0,50.0,106.16,5048.0,4452,Kossuth
44110100800,4448 Kossuth Av,21,69,305,Residential,1 Story Brick Residence,,1237.0,48.0,107.75,5062.0,4448,Kossuth
44110103300,4435 Farlin Av,21,69,305,Residential,2 Story Brick Two Family Flat,,1434.0,20.0,105.5,2019.0,4435,Farlin
44110103400,4441 Farlin Av,21,69,305,Residential,2 Story Brick Residence,,2024.0,27.5,107.75,3125.0,4441,Farlin
44110104600,4032 Camellia Av,21,69,305,Residential,1 Story Brick Residence,,1045.0,50.0,117.0,5850.0,4032,Camellia
44110201000,4436 Farlin Av,21,69,305,Residential,1 Story Brick Residence,,,35.0,107.0,3745.0,4436,Farlin
44110202500,4453 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3545.0,4453,Margaretta
44110202600,4457 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3735.0,4457,Margaretta
44110202800,4463 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3869.0,4463,Margaretta
44110203300,4479 Margaretta Av,21,69,305,Residential,2 Story Brick Residence,,,27.7,150.0,3721.0,4479,Margaretta
44110203500,4018 Camellia Av,21,69,305,Residential,1 Story Brick Residence,,,50.0,117.0,7058.0,4018,Camellia
44120302200,4424 Lee Av,21,69,305,Residential,2 Story Brick Residence,,1344.0,25.0,173.7,3984.0,4424,Lee
44120304100,4431 Kossuth Av,21,69,305,Residential,2 Story Brick Residence,,1896.0,25.0,161.16,3909.0,4431,Kossuth
44120305000,4453 Kossuth Av,21,69,305,Residential,1 Story Brick Residence,,784.0,25.0,158.0,3317.0,4453,Kossuth
44120305800,4108 Camellia Av,21,69,305,Residential,2 Story Brick Residence,5000.0,1710.0,25.0,130.0,3832.0,4108,Camellia
44130000200,4496 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1164.0,28.5,101.08,2705.0,4496,Penrose
44130000300,4494 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1164.0,28.5,101.1,2891.5,4494,Penrose
44130002300,4452 Penrose St,21,69,305,Residential,1 Story Brick Residence,,1012.0,25.0,101.08,2594.0,4452,Penrose
44130003650,4169 N Newstead Av,21,69,305,Commercial,1 Story Brick Commercial Building,,,26.5,100.0,2619.101,4169,Newstead
44130004100,4153 N Newstead Av,21,69,305,Mixed,2 Story Brick Mixed Use Building,4000.0,,25.0,100.0,2500.0,4153,Newstead
44130004950,4427 Lee Av,21,69,305,Residential,1 Story Frame Residence,,1074.0,28.96,101.1,2927.0,4427,Lee
44130005100,4437 Lee Av,21,69,305,Residential,1 Story Brick Residence,,946.0,25.7,101.0,2599.0,4437,Lee
44130005400,4443-5 Lee Av,21,69,305,Residential,2 Story Frame Residence,,1568.0,57.16,101.1,5651.0,4443,Lee
44130006300,4463 Lee Av,21,69,305,Residential,1 Story Brick Residence,,1001.0,27.5,101.08,2777.0,4463,Lee
44130006500,4467 Lee Av,21,69,305,Residential,1 Story Brick Residence,,1001.0,27.5,101.12,2724.0,4467,Lee
44160502800,4429 Anderson Av,21,69,305,Residential,1 Story Frame Residence,,796.0,25.0,200.0,4861.0,4429,Anderson
44161600900,4460 Anderson Av,21,69,305,Residential,1 Story Brick Residence,,917.0,50.0,108.5,5262.0919085,4460,Anderson
44161601100,4452 Anderson Av,21,69,305,Residential,2 Story Brick Residence,,1026.0,37.6,108.1,4232.0,4452,Anderson
44161603500,4433 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1454.0,25.0,107.75,2698.0,4433,Bessie
44161603600,4437 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1524.0,25.0,198.0,2872.0,4437,Bessie
44161603700,4439 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1428.0,23.33,108.0,2520.0,4439,Bessie
44161604200,4455 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1089.0,45.0,108.0,4860.0,4455,Bessie
44161701200,4464 Bessie Av,21,69,305,Residential,1 Story Brick Residence,,924.0,25.0,108.6,2489.0,4464,Bessie
44161701900,4446 Bessie Av,21,69,305,Residential,1 Story Brick Residence,3500.0,726.0,30.0,107.75,3165.0,4446,Bessie
44161702200,4438 Bessie Av,21,69,305,Residential,1 Story Frame Residence,,672.0,22.5,107.75,2845.0,4438,Bessie
44161704100,4431 Penrose St,21,69,305,Residential,1 Story Brick Residence,,990.0,25.0,107.9,2667.0,4431,Penrose
44161704200,4433 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1168.0,25.0,108.0,2419.0,4433,Penrose
44161704300,4435 Penrose St,21,69,305,Residential,1 Story Brick Residence,,,25.0,108.0,2700.0,4435,Penrose
44161704400,4437 Penrose St,21,69,305,Residential,1 Story Brick Residence,,,25.0,107.75,2732.0,4437,Penrose
44161704500,4439 Penrose St,21,69,305,Residential,1 Story Frame Residence,,,45.0,107.75,5159.0,4439,Penrose
44161705400,4465 Penrose St,21,69,305,Residential,1 Story Brick Residence,,1219.0,40.0,108.6,4254.0,4465,Penrose
44161706400,4491 Penrose St,21,69,305,Residential,2 Story Brick Residence,3000.0,1428.0,32.83,108.66,3568.0,4491,Penrose
44170000800,4450 N Taylor Av,21,69,305,Residential,1 Story Frame Residence,,1152.0,50.0,127.6,5611.0,4450,Taylor
44240000200,4370-2 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,4218.0,42.92,210.0,9066.0,4370,Lee
44240001000,4117 Clarence Av,21,68,305,Residential,1 Story Brick Residence **,,806.0,25.0,115.0,2949.0,4117,Clarence
44240001150,4113 Clarence Av,21,68,305,Residential,2 Story Frame Residence/Fire Damaged **,,1116.0,25.0,115.0,3358.0,4113,Clarence
44240001700,4317 Kossuth Av,21,68,305,Residential,1 Story Brick Residence,,1128.0,27.58,202.5,5235.0,4317,Kossuth
44250000300,4332-4 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,3536.0,43.5,90.0,4155.0,4332,Lee
44250000400,4328 Lee Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2500.0,31.0,210.0,5271.0,4328,Lee
44250000800,4316 Lee Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2296.0,31.0,210.0,5679.0,4316,Lee
44250001600,4125 Turner Av,21,68,305,Residential,1 Story Brick Residence,,1034.0,25.0,115.0,2875.0,4125,Turner
44260300500,4124 Rush Pl,21,68,305,Residential,1 Story Brick Residence,,660.0,25.0,129.16,3228.0,4124,Rush
44260300700,4264-6 Lee Av,21,68,305,Residential,2 Story Frame Residence,,,49.16,125.0,6816.0,4264,Lee
44260300800,4262 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1110.0,25.0,125.0,3454.0,4262,Lee
44260300900,4260 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1606.0,25.0,125.0,3125.0,4260,Lee
44260301100,4256 Lee Av,21,68,305,Residential,2 Story Brick Residence,,2202.0,25.0,125.0,6465.0,4256,Lee
44260301300,4248 Lee Av,21,68,305,Residential,1 Story Brick Residence,,1034.0,25.0,125.0,3125.0,4248,Lee
44260400700,4124 Turner Av,21,68,305,Residential,1 Story Brick Residence,,990.0,25.0,120.6,3002.0,4124,Turner
44270000600,4122 Red Bud Av,21,68,305,Residential,2 Story Frame Residence,,954.0,25.0,125.0,3255.0,4122,Red Bud
44270000700,4124 Red Bud Av,21,68,305,Residential,2 Story Frame Residence,,1113.0,25.0,125.0,3125.0,4124,Red Bud
44270001300,4220 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1500.0,25.0,125.0,3122.0,4220,Lee
44270001800,4125 Harris Av,21,68,305,Residential,1 Story Frame Residence,,713.0,25.0,127.83,3185.0,4125,Harris
44280000100,4202-4 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,4100.0,44.66,124.0,5894.7,4202,Lee
44280001100,4134 W Lee Av,21,68,305,Residential,1 Story Brick Residence,,990.0,26.0,124.0,3224.0,4134,Lee
44280002600,4109 W Kossuth Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2670.0,33.33,161.75,5387.0,4109,Kossuth
44280004100,4211 Kossuth Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2592.0,28.0,162.3,4531.0,4211,Kossuth
44280004200,4116 Harris Av,21,68,305,Residential,2 Story Brick Two Family Flat,,1480.0,25.0,125.0,4064.0,4116,Harris
