ParcelID,Address,Ward,Neigh,AssN,Usage,Description,BldgSF,Front,Side1,LotSF,Add#,Street,laglng,latlng
51290001000,5434 Partridge Av,27,72,327,Residential,1 Story Brick Residence,1045,50.0,140.0,7000.0,5434,Partridge,"{'lat': 38.7036813, 'lng': -90.25148879999999}","{'lat': 38.7036813, 'lng': -90.25148879999999}"
51350001650,5541 Gilmore Av,27,72,327,Residential,1 Story Brick Residence,1125,54.75,50.0,2737.0,5541,Gilmore,"{'lat': 38.7038736, 'lng': -90.2476391}","{'lat': 38.7038736, 'lng': -90.2476391}"
51380003400,5053 Emerson Av,27,72,327,Residential,2 Story Frame Residence,912,40.0,125.0,4492.0,5053,Emerson,"{'lat': 38.6930802, 'lng': -90.24878919999999}","{'lat': 38.6930802, 'lng': -90.24878919999999}"
52320002000,5056 Beacon Av,27,72,327,Residential,1 Story Brick Residence,805,50.0,121.1,5987.0,5056,Beacon,"{'lat': 38.6951085, 'lng': -90.2503522}","{'lat': 38.6951085, 'lng': -90.2503522}"
53220001100,5048 Thrush Av,27,72,327,Residential,1 Story Frame Residence,864,30.0,125.0,3750.0,5048,Thrush,"{'lat': 38.69634200000001, 'lng': -90.251886}","{'lat': 38.69634200000001, 'lng': -90.251886}"
53220002900,5045 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,691,30.0,125.0,3750.0,5045,Genevieve,"{'lat': 38.6959449, 'lng': -90.2516172}","{'lat': 38.6959449, 'lng': -90.2516172}"
53230002000,5070 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,820,25.0,125.0,3353.71266,5070,Genevieve,"{'lat': 38.6960596, 'lng': -90.2506547}","{'lat': 38.6960596, 'lng': -90.2506547}"
53230002500,5071 Beacon Av,27,72,327,Residential,1 Story Frame Residence,836,25.0,125.0,3266.0,5071,Beacon,"{'lat': 38.69558370000001, 'lng': -90.25026199999999}","{'lat': 38.69558370000001, 'lng': -90.25026199999999}"
53230003400,5037 Beacon Av,27,72,327,Residential,1 Story Frame Residence,768,30.0,125.0,3856.0,5037,Beacon,"{'lat': 38.69506579999999, 'lng': -90.2511955}","{'lat': 38.69506579999999, 'lng': -90.2511955}"
53230004100,5015 Beacon Av,27,72,327,Residential,1 Story Frame Residence,1128,30.0,125.0,3750.0,5015,Beacon,"{'lat': 38.6947778, 'lng': -90.25185549999999}","{'lat': 38.6947778, 'lng': -90.25185549999999}"
53230004200,5011 Beacon Av,27,72,327,Residential,1 Story Frame Residence,868,30.0,125.0,3468.0,5011,Beacon,"{'lat': 38.6946957, 'lng': -90.25194719999999}","{'lat': 38.6946957, 'lng': -90.25194719999999}"
53300000800,5324 Emerson Av,27,71,327,Residential,1 Story Brick Residence,816,28.0,122.42,3428.0,5324,Emerson,"{'lat': 38.6943993, 'lng': -90.245772}","{'lat': 38.6943993, 'lng': -90.245772}"
53300001400,5344 Emerson Av,27,71,327,Residential,1 Story Brick Residence,1364,30.0,121.9,3659.0,5344,Emerson,"{'lat': 38.6946906, 'lng': -90.2452625}","{'lat': 38.6946906, 'lng': -90.2452625}"
53940000500,5018 Robin Av,27,72,327,Residential,1 Story Frame Residence,858,50.0,138.42,6954.0,5018,Robin,"{'lat': 38.6982709, 'lng': -90.2549906}","{'lat': 38.6982709, 'lng': -90.2549906}"
53940002000,5138 Robin Av,27,72,327,Residential,1 Story Brick Residence,1005,25.0,138.0,2925.0,5138,Robin,"{'lat': 38.6992368, 'lng': -90.2531388}","{'lat': 38.6992368, 'lng': -90.2531388}"
53940003200,5017 Wren Av,27,72,327,Residential,1 Story Frame Residence,760,25.0,138.6,3209.0,5017,Wren,"{'lat': 38.698002, 'lng': -90.2541224}","{'lat': 38.698002, 'lng': -90.2541224}"
53950000700,5032 Wren Av,27,72,327,Residential,2 Story Frame Residence,1440,50.0,138.6,6849.0,5032,Wren,"{'lat': 38.6978957, 'lng': -90.25340469999999}","{'lat': 38.6978957, 'lng': -90.25340469999999}"
53950002200,5041 Plover Av,27,72,327,Residential,1 Story Frame Residence,816,30.0,138.5,4155.0,5041,Plover,"{'lat': 38.6975697, 'lng': -90.252708}","{'lat': 38.6975697, 'lng': -90.252708}"
53950002700,5015 Plover Av,27,72,327,Residential,1 Story Frame Residence,1000,50.0,138.5,6532.0,5015,Plover,"{'lat': 38.6972508, 'lng': -90.2534688}","{'lat': 38.6972508, 'lng': -90.2534688}"
53960003100,5007 Thrush Av,27,72,327,Residential,1 Story Frame Residence,798,50.0,138.28,6912.0,5007,Thrush,"{'lat': 38.69629, 'lng': -90.2529555}","{'lat': 38.69629, 'lng': -90.2529555}"
54140001900,5342 Oriole Av,27,72,327,Residential,2 Story Frame Residence,1056,30.0,136.16,4080.0,5342,Oriole,"{'lat': 38.7021037, 'lng': -90.25231380000001}","{'lat': 38.7021037, 'lng': -90.25231380000001}"
54140003200,5247 Gilmore Av,27,72,327,Residential,1.5 Story Stucco Residence,864,25.0,142.33,3558.0,5247,Gilmore,"{'lat': 38.7011693, 'lng': -90.25257300000001}","{'lat': 38.7011693, 'lng': -90.25257300000001}"
55250000600,5518 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,779,25.0,125.0,3125.0,5518,Genevieve,"{'lat': 38.699158, 'lng': -90.24472999999999}","{'lat': 38.699158, 'lng': -90.24472999999999}"
55270002500,5454 Beacon Av,27,72,327,Residential,1 Story Frame Residence,640,50.0,121.5,6176.0,5454,Beacon,"{'lat': 38.6976161, 'lng': -90.2453294}","{'lat': 38.6976161, 'lng': -90.2453294}"
55270002700,5462 Beacon Av,27,72,327,Residential,2 Story Brick Residence,648,25.0,121.5,2772.0,5462,Beacon,"{'lat': 38.6976983, 'lng': -90.24512779999999}","{'lat': 38.6976983, 'lng': -90.24512779999999}"
55270003000,5476 Beacon Av,27,72,327,Residential,1 Story Brick Residence,760,25.0,121.5,3173.0,5476,Beacon,"{'lat': 38.6980774, 'lng': -90.2449353}","{'lat': 38.6980774, 'lng': -90.2449353}"
55280000400,5412 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,1012,25.0,125.0,3086.3783845,5412,Genevieve,"{'lat': 38.6978369, 'lng': -90.24738239999999}","{'lat': 38.6978369, 'lng': -90.24738239999999}"
55290003200,5459 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,760,25.0,125.0,3530.0,5459,Genevieve,"{'lat': 38.6988192, 'lng': -90.2463373}","{'lat': 38.6988192, 'lng': -90.2463373}"
55290003800,5443 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,864,25.0,125.0,3125.0,5443,Genevieve,"{'lat': 38.6986005, 'lng': -90.2467777}","{'lat': 38.6986005, 'lng': -90.2467777}"
55290004200,5433 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,740,25.0,125.0,3122.0,5433,Genevieve,"{'lat': 38.698496, 'lng': -90.247078}","{'lat': 38.698496, 'lng': -90.247078}"
55300004600,5223 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,800,25.0,125.0,3073.0,5223,Genevieve,"{'lat': 38.6968901, 'lng': -90.24989389999999}","{'lat': 38.6968901, 'lng': -90.24989389999999}"
55300005000,5209 Genevieve Av,27,72,327,Residential,1.5 Story Frame Residence,576,25.0,125.0,3125.0,5209,Genevieve,"{'lat': 38.6966847, 'lng': -90.2502422}","{'lat': 38.6966847, 'lng': -90.2502422}"
55310000900,5230 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,672,25.0,125.0,3222.0,5230,Genevieve,"{'lat': 38.6967684, 'lng': -90.2493623}","{'lat': 38.6967684, 'lng': -90.2493623}"
55320001800,5262 Beacon Av,27,72,327,Residential,1 Story Frame Residence,900,25.0,121.3,3030.0,5262,Beacon,"{'lat': 38.6965007, 'lng': -90.24775369999999}","{'lat': 38.6965007, 'lng': -90.24775369999999}"
55320001900,5264 Beacon Av,27,72,327,Residential,2 Story Frame Residence,1496,25.0,121.3,3032.0,5264,Beacon,"{'lat': 38.69649, 'lng': -90.247648}","{'lat': 38.69649, 'lng': -90.247648}"
55560001000,5024 Emerson Av,27,71,327,Residential,1 Story Frame Residence,836,25.0,122.25,3056.0,5024,Emerson,"{'lat': 38.6926965, 'lng': -90.248849}","{'lat': 38.6926965, 'lng': -90.248849}"
55560001200,5028 Emerson Av,27,71,327,Residential,1.5 Story Frame Residence,774,37.6,123.2,4337.0,5028,Emerson,"{'lat': 38.6927889, 'lng': -90.2487115}","{'lat': 38.6927889, 'lng': -90.2487115}"
55560002700,5076 Emerson Av,27,71,327,Residential,2 Story Frame Residence,872,37.5,122.5,4594.0,5076,Emerson,"{'lat': 38.6933651, 'lng': -90.24724499999999}","{'lat': 38.6933651, 'lng': -90.24724499999999}"
55560004900,5063 Arlington Av,27,71,327,Residential,1.5 Story Frame Residence,1240,50.0,125.0,6250.0,5063,Arlington,"{'lat': 38.6928326, 'lng': -90.2473916}","{'lat': 38.6928326, 'lng': -90.2473916}"
55560005700,5035 Arlington Av,27,71,327,Residential,1.5 Story Brick Residence,1266,25.0,129.0,3225.0,5035,Arlington,"{'lat': 38.692411, 'lng': -90.24817070000002}","{'lat': 38.692411, 'lng': -90.24817070000002}"
55570000950,5028 Arlington Av,27,71,327,Residential,1 Story Brick Residence,1200,37.6,125.0,4501.0,5028,Arlington,"{'lat': 38.6919795, 'lng': -90.24808630000001}","{'lat': 38.6919795, 'lng': -90.24808630000001}"
55570001000,5032 Arlington Av,27,71,327,Residential,1 Story Brick Residence,1200,37.6,125.0,4599.0,5032,Arlington,"{'lat': 38.692039, 'lng': -90.24798229999999}","{'lat': 38.692039, 'lng': -90.24798229999999}"
55570003900,5079 Claxton Av,27,71,327,Residential,1 Story Frame Residence,560,25.0,125.0,3001.0,5079,Claxton,"{'lat': 38.6923848, 'lng': -90.24621839999999}","{'lat': 38.6923848, 'lng': -90.24621839999999}"
55570004800,5055 Claxton Av,27,71,327,Residential,1 Story Frame Residence,967,25.0,125.0,3125.0,5055,Claxton,"{'lat': 38.6919842, 'lng': -90.2469242}","{'lat': 38.6919842, 'lng': -90.2469242}"
55570005500,5035 Claxton Av,27,71,327,Residential,1 Story Brick Residence,844,25.0,125.0,3125.0,5035,Claxton,"{'lat': 38.6916763, 'lng': -90.2475049}","{'lat': 38.6916763, 'lng': -90.2475049}"
55570005800,5027 Claxton Av,27,71,327,Residential,1.5 Story Frame Residence,760,25.0,125.0,3178.0,5027,Claxton,"{'lat': 38.6915581, 'lng': -90.2477366}","{'lat': 38.6915581, 'lng': -90.2477366}"
55680003400,5251 Emerson Av,27,72,327,Residential,1 Story Brick Residence,840,30.0,125.0,3750.0,5251,Emerson,"{'lat': 38.6944324, 'lng': -90.2464877}","{'lat': 38.6944324, 'lng': -90.2464877}"
55680003500,5249 Emerson Av,27,72,327,Residential,1 Story Brick Residence,960,30.0,125.0,3750.0,5249,Emerson,"{'lat': 38.694349, 'lng': -90.24654840000001}","{'lat': 38.694349, 'lng': -90.24654840000001}"
56310000400,5516 Alcott Av,27,72,327,Residential,1 Story Frame Residence,841,30.0,125.0,3750.0,5516,Alcott,"{'lat': 38.6969726, 'lng': -90.2428012}","{'lat': 38.6969726, 'lng': -90.2428012}"
56310001100,5540 Alcott Av,27,72,327,Residential,1 Story Frame Residence,912,30.0,125.0,3750.0,5540,Alcott,"{'lat': 38.6973468, 'lng': -90.24210910000001}","{'lat': 38.6973468, 'lng': -90.24210910000001}"
56310001300,5420 W Florissant Av,27,72,327,Residential,1.5 Story Frame Residence,988,35.0,125.0,4513.0,5420,Florissant,"{'lat': 38.6975189, 'lng': -90.24186619999999}","{'lat': 38.6975189, 'lng': -90.24186619999999}"
56320001900,5541 Alcott Av,27,72,327,Residential,1 Story Brick Residence,944,30.0,125.0,4435.0,5541,Alcott,"{'lat': 38.6977667, 'lng': -90.2424714}","{'lat': 38.6977667, 'lng': -90.2424714}"
