ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Value *,BldgSF,Front,Side1,LotSF,Add#,Street,laglng,latlng
35730301700,4244 Penrose St,21,68,305,Residential,1 Story Brick Residence,,825.0,25.0,101.0,2527.0,4244,Penrose,"{'lat': 38.6731442, 'lng': -90.22823939999999}","{'lat': 38.6731442, 'lng': -90.22823939999999}"
35730302700,4216 Penrose St,21,68,305,Residential,2 Story Brick Two Family Flat,,2032.0,25.0,101.5,2527.0,4216,Penrose,"{'lat': 38.67276469999999, 'lng': -90.22740040000001}","{'lat': 38.67276469999999, 'lng': -90.22740040000001}"
35730302800,4214 Penrose St,21,68,305,Residential,1 Story Brick Residence,,796.0,25.0,101.0,2525.0,4214,Penrose,"{'lat': 38.6727255, 'lng': -90.2273331}","{'lat': 38.6727255, 'lng': -90.2273331}"
35730302900,4212 Penrose St,21,68,305,Residential,1 Story Brick Residence,,968.0,25.0,101.08,2527.0,4212,Penrose,"{'lat': 38.6726747, 'lng': -90.2272677}","{'lat': 38.6726747, 'lng': -90.2272677}"
35730303200,4202 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1152.0,25.0,101.0,2527.0,4202,Penrose,"{'lat': 38.6725929, 'lng': -90.2270345}","{'lat': 38.6725929, 'lng': -90.2270345}"
35730303300,4200 Penrose St,21,68,305,Residential,1 Story Frame Residence **,,672.0,40.0,101.08,4044.0,4200,Penrose,"{'lat': 38.6725301, 'lng': -90.2269281}","{'lat': 38.6725301, 'lng': -90.2269281}"
35730303700,4146 W Penrose St,21,68,305,Residential,2 Story Frame Residence,,1116.0,25.0,101.0,2525.0,4146,Penrose,"{'lat': 38.6724646, 'lng': -90.22656549999999}","{'lat': 38.6724646, 'lng': -90.22656549999999}"
35730304000,4138 W Penrose St,21,68,305,Residential,1.5 Story Frame Residence,,869.0,30.0,101.0,3030.0,4138,Penrose,"{'lat': 38.6722884, 'lng': -90.2263457}","{'lat': 38.6722884, 'lng': -90.2263457}"
35730304400,4126 W Penrose St,21,68,305,Residential,1 Story Brick Residence,,680.0,30.0,101.0,3030.0,4126,Penrose,"{'lat': 38.6721446, 'lng': -90.225967}","{'lat': 38.6721446, 'lng': -90.225967}"
35730304600,4120 W Penrose St,21,68,305,Residential,2 Story Brick Residence,,636.0,25.0,101.08,2525.0,4120,Penrose,"{'lat': 38.672077, 'lng': -90.2257903}","{'lat': 38.672077, 'lng': -90.2257903}"
35730306200,4133 W Lee Av,21,68,305,Residential,1.5 Story Frame Residence,,918.0,30.0,101.0,3033.0,4133,Lee,"{'lat': 38.6702786, 'lng': -90.22322270000001}","{'lat': 38.6702786, 'lng': -90.22322270000001}"
35730306400,4139 W Lee Av,21,68,305,Residential,1 Story Brick Residence,,,30.0,101.08,3032.6890000000008,4139,Lee,"{'lat': 38.6702786, 'lng': -90.22322270000001}","{'lat': 38.6702786, 'lng': -90.22322270000001}"
35730308107,4239 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building,,2400.0,32.5,101.0,3283.0,4239,Lee,"{'lat': 38.6726888, 'lng': -90.22830429999999}","{'lat': 38.6726888, 'lng': -90.22830429999999}"
35730308300,4245 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1660.0,25.0,101.12,2527.0,4245,Lee,"{'lat': 38.6728043, 'lng': -90.2285004}","{'lat': 38.6728043, 'lng': -90.2285004}"
35730309000,4261 Lee Av,21,68,305,Residential,1 Story Frame Residence,,749.0,25.0,101.12,2527.0,4261,Lee,"{'lat': 38.6730539, 'lng': -90.2290282}","{'lat': 38.6730539, 'lng': -90.2290282}"
35730400500,4376 Penrose St,21,68,305,Residential,1 Story Brick Residence,,968.0,25.0,101.08,2738.0,4376,Penrose,"{'lat': 38.6747781, 'lng': -90.2320057}","{'lat': 38.6747781, 'lng': -90.2320057}"
35730400700,4370 Penrose St,21,68,305,Residential,1.5 Story Brick Residence,,660.0,25.0,101.08,2525.0,4370,Penrose,"{'lat': 38.6747318, 'lng': -90.2318281}","{'lat': 38.6747318, 'lng': -90.2318281}"
35730400800,4368 Penrose St,21,68,305,Residential,1 Story Brick Residence,,1069.0,25.0,101.08,2365.0,4368,Penrose,"{'lat': 38.6746819, 'lng': -90.2317672}","{'lat': 38.6746819, 'lng': -90.2317672}"
35730401000,4360 Penrose St,21,68,305,Residential,1 Story Brick Residence,2500.0,911.0,25.0,101.16,2808.0,4360,Penrose,"{'lat': 38.6745742, 'lng': -90.2315476}","{'lat': 38.6745742, 'lng': -90.2315476}"
35730401600,4338 Penrose St,21,68,305,Residential,1 Story Brick Residence,,800.0,40.0,101.08,4386.0,4338,Penrose,"{'lat': 38.6743196, 'lng': -90.23089709999999}","{'lat': 38.6743196, 'lng': -90.23089709999999}"
35730402200,4320 Penrose St,21,68,305,Residential,1 Story Brick Residence,,1116.0,30.0,101.1,3048.0,4320,Penrose,"{'lat': 38.674034, 'lng': -90.2303474}","{'lat': 38.674034, 'lng': -90.2303474}"
35730403000,4309 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building **,,2274.0,25.2,101.12,2555.0,4309,Lee,"{'lat': 38.6734915, 'lng': -90.2301789}","{'lat': 38.6734915, 'lng': -90.2301789}"
35730404100,4345 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1062.0,33.0,101.08,3250.0,4345,Lee,"{'lat': 38.6739913, 'lng': -90.23126359999999}","{'lat': 38.6739913, 'lng': -90.23126359999999}"
35730404500,4357 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1958.0,25.0,101.12,2813.0,4357,Lee,"{'lat': 38.6741938, 'lng': -90.23159009999999}","{'lat': 38.6741938, 'lng': -90.23159009999999}"
35750001000,4130 Penrose St,21,68,305,Residential,1 Story Brick Residence **,,979.0,25.0,108.58,2845.0,4130,Penrose,"{'lat': 38.6721852, 'lng': -90.22604439999999}","{'lat': 38.6721852, 'lng': -90.22604439999999}"
35750002200,4105-7 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,3658.0,43.19,108.58,4699.0,4105,Lee,"{'lat': 38.6705455, 'lng': -90.2232896}","{'lat': 38.6705455, 'lng': -90.2232896}"
35750003410,4155 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1824.0,25.0,108.58,2715.0,4155,Lee,"{'lat': 38.67114970000001, 'lng': -90.2248834}","{'lat': 38.67114970000001, 'lng': -90.2248834}"
35760000400,4052 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1040.0,25.0,108.6,2432.0,4052,Penrose,"{'lat': 38.6706607, 'lng': -90.2224602}","{'lat': 38.6706607, 'lng': -90.2224602}"
35760001200,4026 Penrose St,21,68,305,Residential,2 Story Frame Residence,,1077.0,25.0,108.7,2791.0,4026,Penrose,"{'lat': 38.6702936, 'lng': -90.2217091}","{'lat': 38.6702936, 'lng': -90.2217091}"
35760001300,4024 Penrose St,21,68,305,Residential,2 Story Brick Two Family Flat,,2002.0,25.0,108.58,2397.0,4024,Penrose,"{'lat': 38.6702502, 'lng': -90.2216347}","{'lat': 38.6702502, 'lng': -90.2216347}"
35760002500,4021 Lee Av,21,68,305,Residential,1 Story Brick Residence,,1104.0,33.33,108.58,3430.0,4021,Lee,"{'lat': 38.669932, 'lng': -90.221796}","{'lat': 38.669932, 'lng': -90.221796}"
35760003000,4035 Lee Av,21,68,305,Residential,1 Story Frame Residence,,720.0,50.0,108.58,5660.0,4035,Lee,"{'lat': 38.6701902, 'lng': -90.22227699999999}","{'lat': 38.6701902, 'lng': -90.22227699999999}"
35960000500,4126 Hull Pl,21,68,305,Residential,1 Story Frame Residence,,595.0,25.0,131.83,3378.0,4126,Hull,"{'lat': 38.669158, 'lng': -90.222313}","{'lat': 38.669158, 'lng': -90.222313}"
35960001800,4121 Warne Av,21,68,305,Residential,2 Story Brick Residence,,1428.0,40.25,131.87,6562.0,4121,Warne,"{'lat': 38.668847, 'lng': -90.22194200000001}","{'lat': 38.668847, 'lng': -90.22194200000001}"
35960001900,4117 Warne Av,21,68,305,Residential,2 Story Frame Residence,,1428.0,40.0,131.1,5133.0,4117,Warne,"{'lat': 38.6687159, 'lng': -90.221887}","{'lat': 38.6687159, 'lng': -90.221887}"
35960002600,4021 Kossuth Av,21,68,305,Residential,1 Story Brick Residence,,780.0,25.0,110.0,2296.0,4021,Kossuth,"{'lat': 38.6687145, 'lng': -90.22264}","{'lat': 38.6687145, 'lng': -90.22264}"
35970000657,4056 Lee Av,21,68,305,Mixed,2 Story Brick Mixed Use Building,,3150.0,34.0,93.0,3162.0,4056,Lee,"{'lat': 38.6700159, 'lng': -90.223235}","{'lat': 38.6700159, 'lng': -90.223235}"
35970001800,4117 Hull Pl,21,68,305,Residential,2 Story Frame Residence,,833.0,25.0,131.83,3025.0,4117,Hull,"{'lat': 38.66923, 'lng': -90.22298099999999}","{'lat': 38.66923, 'lng': -90.22298099999999}"
36160001310,4327 Farlin Av,21,68,305,Residential,1 Story Frame Residence,,772.0,25.0,159.0,3998.0,4327,Farlin,"{'lat': 38.6726366, 'lng': -90.2334305}","{'lat': 38.6726366, 'lng': -90.2334305}"
44090201700,3723 N Taylor Av,21,69,305,Residential,1 Story Brick Residence,,,27.5,116.58,3206.0,3723,Taylor,"{'lat': 38.6717642, 'lng': -90.2392168}","{'lat': 38.6717642, 'lng': -90.2392168}"
44090203400,3714 Cora Av,21,69,305,Residential,2 Story Frame Residence,,,32.5,86.0,2783.0,3714,Cora,"{'lat': 38.6722419, 'lng': -90.2408755}","{'lat': 38.6722419, 'lng': -90.2408755}"
44100100400,4474 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2700.0,30.0,199.9,6724.0,4474,Margaretta,"{'lat': 38.6728326, 'lng': -90.2373475}","{'lat': 38.6728326, 'lng': -90.2373475}"
44100100900,4458 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2702.0,30.0,199.58,5799.0,4458,Margaretta,"{'lat': 38.6726283, 'lng': -90.2368585}","{'lat': 38.6726283, 'lng': -90.2368585}"
44100101000,4456 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,2910.0,30.0,199.58,6033.0,4456,Margaretta,"{'lat': 38.6725855, 'lng': -90.2367802}","{'lat': 38.6725855, 'lng': -90.2367802}"
44100200900,3939 N Taylor Av,21,69,305,Residential,2 Story Brick Four Family Flat,,,44.0,120.01,5280.0,3939,Taylor,"{'lat': 38.6732814, 'lng': -90.23815379999999}","{'lat': 38.6732814, 'lng': -90.23815379999999}"
44100201900,4511 San Francisco Av,21,69,305,Residential,1 Story Brick Residence,,,29.0,199.5,5786.0,4511,San Francisco,"{'lat': 38.6725717, 'lng': -90.2390605}","{'lat': 38.6725717, 'lng': -90.2390605}"
44110100700,4452 Kossuth Av,21,69,305,Residential,2 Story Brick and Frame Residence,,1125.0,50.0,106.16,5048.0,4452,Kossuth,"{'lat': 38.6739688, 'lng': -90.23564569999999}","{'lat': 38.6739688, 'lng': -90.23564569999999}"
44110100800,4448 Kossuth Av,21,69,305,Residential,1 Story Brick Residence,,1237.0,48.0,107.75,5062.0,4448,Kossuth,"{'lat': 38.67390160000001, 'lng': -90.2355197}","{'lat': 38.67390160000001, 'lng': -90.2355197}"
44110103300,4435 Farlin Av,21,69,305,Residential,2 Story Brick Two Family Flat,,1434.0,20.0,105.5,2019.0,4435,Farlin,"{'lat': 38.6732973, 'lng': -90.2353408}","{'lat': 38.6732973, 'lng': -90.2353408}"
44110103400,4441 Farlin Av,21,69,305,Residential,2 Story Brick Residence,,2024.0,27.5,107.75,3125.0,4441,Farlin,"{'lat': 38.6734096, 'lng': -90.2355065}","{'lat': 38.6734096, 'lng': -90.2355065}"
44110104600,4032 Camellia Av,21,69,305,Residential,1 Story Brick Residence,,1045.0,50.0,117.0,5850.0,4032,Camellia,"{'lat': 38.6740248, 'lng': -90.23680689999999}","{'lat': 38.6740248, 'lng': -90.23680689999999}"
44110201000,4436 Farlin Av,21,69,305,Residential,1 Story Brick Residence,,,35.0,107.0,3745.0,4436,Farlin,"{'lat': 38.67307479999999, 'lng': -90.2356815}","{'lat': 38.67307479999999, 'lng': -90.2356815}"
44110202500,4453 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3545.0,4453,Margaretta,"{'lat': 38.6729169, 'lng': -90.2363534}","{'lat': 38.6729169, 'lng': -90.2363534}"
44110202600,4457 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3735.0,4457,Margaretta,"{'lat': 38.6729363, 'lng': -90.23647629999999}","{'lat': 38.6729363, 'lng': -90.23647629999999}"
44110202800,4463 Margaretta Av,21,69,305,Residential,2 Story Brick Two Family Flat,,,35.0,108.5,3869.0,4463,Margaretta,"{'lat': 38.6730421, 'lng': -90.2366855}","{'lat': 38.6730421, 'lng': -90.2366855}"
44110203300,4479 Margaretta Av,21,69,305,Residential,2 Story Brick Residence,,,27.7,150.0,3721.0,4479,Margaretta,"{'lat': 38.6732833, 'lng': -90.23723749999999}","{'lat': 38.6732833, 'lng': -90.23723749999999}"
44110203500,4018 Camellia Av,21,69,305,Residential,1 Story Brick Residence,,,50.0,117.0,7058.0,4018,Camellia,"{'lat': 38.6736487, 'lng': -90.23707189999999}","{'lat': 38.6736487, 'lng': -90.23707189999999}"
44120302200,4424 Lee Av,21,69,305,Residential,2 Story Brick Residence,,1344.0,25.0,173.7,3984.0,4424,Lee,"{'lat': 38.6747658, 'lng': -90.233902}","{'lat': 38.6747658, 'lng': -90.233902}"
44120304100,4431 Kossuth Av,21,69,305,Residential,2 Story Brick Residence,,1896.0,25.0,161.16,3909.0,4431,Kossuth,"{'lat': 38.6738923, 'lng': -90.23469039999999}","{'lat': 38.6738923, 'lng': -90.23469039999999}"
44120305000,4453 Kossuth Av,21,69,305,Residential,1 Story Brick Residence,,784.0,25.0,158.0,3317.0,4453,Kossuth,"{'lat': 38.6742314, 'lng': -90.2353673}","{'lat': 38.6742314, 'lng': -90.2353673}"
44120305800,4108 Camellia Av,21,69,305,Residential,2 Story Brick Residence,5000.0,1710.0,25.0,130.0,3832.0,4108,Camellia,"{'lat': 38.674756, 'lng': -90.23615989999999}","{'lat': 38.674756, 'lng': -90.23615989999999}"
44130000200,4496 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1164.0,28.5,101.08,2705.0,4496,Penrose,"{'lat': 38.6765982, 'lng': -90.2361541}","{'lat': 38.6765982, 'lng': -90.2361541}"
44130000300,4494 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1164.0,28.5,101.1,2891.5,4494,Penrose,"{'lat': 38.6765589, 'lng': -90.23609119999999}","{'lat': 38.6765589, 'lng': -90.23609119999999}"
44130002300,4452 Penrose St,21,69,305,Residential,1 Story Brick Residence,,1012.0,25.0,101.08,2594.0,4452,Penrose,"{'lat': 38.6757725, 'lng': -90.23432849999999}","{'lat': 38.6757725, 'lng': -90.23432849999999}"
44130003650,4169 N Newstead Av,21,69,305,Commercial,1 Story Brick Commercial Building,,,26.5,100.0,2619.101,4169,Newstead,"{'lat': 38.6751042, 'lng': -90.2327387}","{'lat': 38.6751042, 'lng': -90.2327387}"
44130004100,4153 N Newstead Av,21,69,305,Mixed,2 Story Brick Mixed Use Building,4000.0,,25.0,100.0,2500.0,4153,Newstead,"{'lat': 38.674802, 'lng': -90.23308899999999}","{'lat': 38.674802, 'lng': -90.23308899999999}"
44130004950,4427 Lee Av,21,69,305,Residential,1 Story Frame Residence,,1074.0,28.96,101.1,2927.0,4427,Lee,"{'lat': 38.6751324, 'lng': -90.2338491}","{'lat': 38.6751324, 'lng': -90.2338491}"
44130005100,4437 Lee Av,21,69,305,Residential,1 Story Brick Residence,,946.0,25.7,101.0,2599.0,4437,Lee,"{'lat': 38.67520409999999, 'lng': -90.2340031}","{'lat': 38.67520409999999, 'lng': -90.2340031}"
44130005400,4443-5 Lee Av,21,69,305,Residential,2 Story Frame Residence,,1568.0,57.16,101.1,5651.0,4443,Lee,"{'lat': 38.6753606, 'lng': -90.2342688}","{'lat': 38.6753606, 'lng': -90.2342688}"
44130006300,4463 Lee Av,21,69,305,Residential,1 Story Brick Residence,,1001.0,27.5,101.08,2777.0,4463,Lee,"{'lat': 38.6756207, 'lng': -90.2349193}","{'lat': 38.6756207, 'lng': -90.2349193}"
44130006500,4467 Lee Av,21,69,305,Residential,1 Story Brick Residence,,1001.0,27.5,101.12,2724.0,4467,Lee,"{'lat': 38.6756623, 'lng': -90.2350994}","{'lat': 38.6756623, 'lng': -90.2350994}"
44160502800,4429 Anderson Av,21,69,305,Residential,1 Story Frame Residence,,796.0,25.0,200.0,4861.0,4429,Anderson,"{'lat': 38.6771851, 'lng': -90.2323057}","{'lat': 38.6771851, 'lng': -90.2323057}"
44161600900,4460 Anderson Av,21,69,305,Residential,1 Story Brick Residence,,917.0,50.0,108.5,5262.091908500001,4460,Anderson,"{'lat': 38.6772523, 'lng': -90.2335633}","{'lat': 38.6772523, 'lng': -90.2335633}"
44161601100,4452 Anderson Av,21,69,305,Residential,2 Story Brick Residence,,1026.0,37.6,108.1,4232.0,4452,Anderson,"{'lat': 38.6771299, 'lng': -90.2333067}","{'lat': 38.6771299, 'lng': -90.2333067}"
44161603500,4433 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1454.0,25.0,107.75,2698.0,4433,Bessie,"{'lat': 38.6765168, 'lng': -90.2329784}","{'lat': 38.6765168, 'lng': -90.2329784}"
44161603600,4437 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1524.0,25.0,198.0,2872.0,4437,Bessie,"{'lat': 38.6765608, 'lng': -90.2331438}","{'lat': 38.6765608, 'lng': -90.2331438}"
44161603700,4439 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1428.0,23.33,108.0,2520.0,4439,Bessie,"{'lat': 38.6766198, 'lng': -90.23310239999999}","{'lat': 38.6766198, 'lng': -90.23310239999999}"
44161604200,4455 Bessie Av,21,69,305,Residential,2 Story Frame Residence,,1089.0,45.0,108.0,4860.0,4455,Bessie,"{'lat': 38.6768018, 'lng': -90.2335999}","{'lat': 38.6768018, 'lng': -90.2335999}"
44161701200,4464 Bessie Av,21,69,305,Residential,1 Story Brick Residence,,924.0,25.0,108.6,2489.0,4464,Bessie,"{'lat': 38.6766426, 'lng': -90.2342996}","{'lat': 38.6766426, 'lng': -90.2342996}"
44161701900,4446 Bessie Av,21,69,305,Residential,1 Story Brick Residence,3500.0,726.0,30.0,107.75,3165.0,4446,Bessie,"{'lat': 38.6763924, 'lng': -90.2335633}","{'lat': 38.6763924, 'lng': -90.2335633}"
44161702200,4438 Bessie Av,21,69,305,Residential,1 Story Frame Residence,,672.0,22.5,107.75,2845.0,4438,Bessie,"{'lat': 38.67627, 'lng': -90.2333434}","{'lat': 38.67627, 'lng': -90.2333434}"
44161704100,4431 Penrose St,21,69,305,Residential,1 Story Brick Residence,,990.0,25.0,107.9,2667.0,4431,Penrose,"{'lat': 38.6757769, 'lng': -90.2334069}","{'lat': 38.6757769, 'lng': -90.2334069}"
44161704200,4433 Penrose St,21,69,305,Residential,1.5 Story Brick Residence,,1168.0,25.0,108.0,2419.0,4433,Penrose,"{'lat': 38.675829, 'lng': -90.2334935}","{'lat': 38.675829, 'lng': -90.2334935}"
44161704300,4435 Penrose St,21,69,305,Residential,1 Story Brick Residence,,,25.0,108.0,2700.0,4435,Penrose,"{'lat': 38.6758885, 'lng': -90.2335347}","{'lat': 38.6758885, 'lng': -90.2335347}"
44161704400,4437 Penrose St,21,69,305,Residential,1 Story Brick Residence,,,25.0,107.75,2732.0,4437,Penrose,"{'lat': 38.6759217, 'lng': -90.2336109}","{'lat': 38.6759217, 'lng': -90.2336109}"
44161704500,4439 Penrose St,21,69,305,Residential,1 Story Frame Residence,,,45.0,107.75,5159.0,4439,Penrose,"{'lat': 38.6759689, 'lng': -90.23371809999999}","{'lat': 38.6759689, 'lng': -90.23371809999999}"
44161705400,4465 Penrose St,21,69,305,Residential,1 Story Brick Residence,,1219.0,40.0,108.6,4254.0,4465,Penrose,"{'lat': 38.6762791, 'lng': -90.2344918}","{'lat': 38.6762791, 'lng': -90.2344918}"
44161706400,4491 Penrose St,21,69,305,Residential,2 Story Brick Residence,3000.0,1428.0,32.83,108.66,3568.0,4491,Penrose,"{'lat': 38.6766571, 'lng': -90.2354847}","{'lat': 38.6766571, 'lng': -90.2354847}"
44170000800,4450 N Taylor Av,21,69,305,Residential,1 Story Frame Residence,,1152.0,50.0,127.6,5611.0,4450,Taylor,"{'lat': 38.6796509, 'lng': -90.2318591}","{'lat': 38.6796509, 'lng': -90.2318591}"
44240000200,4370-2 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,4218.0,42.92,210.0,9066.0,4370,Lee,"{'lat': 38.6741153, 'lng': -90.23235009999999}","{'lat': 38.6741153, 'lng': -90.23235009999999}"
44240001000,4117 Clarence Av,21,68,305,Residential,1 Story Brick Residence **,,806.0,25.0,115.0,2949.0,4117,Clarence,"{'lat': 38.6732832, 'lng': -90.2321523}","{'lat': 38.6732832, 'lng': -90.2321523}"
44240001150,4113 Clarence Av,21,68,305,Residential,2 Story Frame Residence/Fire Damaged **,,1116.0,25.0,115.0,3358.0,4113,Clarence,"{'lat': 38.6731398, 'lng': -90.2322073}","{'lat': 38.6731398, 'lng': -90.2322073}"
44240001700,4317 Kossuth Av,21,68,305,Residential,1 Story Brick Residence,,1128.0,27.58,202.5,5235.0,4317,Kossuth,"{'lat': 38.6731284, 'lng': -90.2328028}","{'lat': 38.6731284, 'lng': -90.2328028}"
44250000300,4332-4 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,3536.0,43.5,90.0,4155.0,4332,Lee,"{'lat': 38.67353, 'lng': -90.231225}","{'lat': 38.67353, 'lng': -90.231225}"
44250000400,4328 Lee Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2500.0,31.0,210.0,5271.0,4328,Lee,"{'lat': 38.6734272, 'lng': -90.2310711}","{'lat': 38.6734272, 'lng': -90.2310711}"
44250000800,4316 Lee Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2296.0,31.0,210.0,5679.0,4316,Lee,"{'lat': 38.6734141, 'lng': -90.2307385}","{'lat': 38.6734141, 'lng': -90.2307385}"
44250001600,4125 Turner Av,21,68,305,Residential,1 Story Brick Residence,,1034.0,25.0,115.0,2875.0,4125,Turner,"{'lat': 38.67282, 'lng': -90.23060699999999}","{'lat': 38.67282, 'lng': -90.23060699999999}"
44260300500,4124 Rush Pl,21,68,305,Residential,1 Story Brick Residence,,660.0,25.0,129.16,3228.0,4124,Rush,"{'lat': 38.6724106, 'lng': -90.2295973}","{'lat': 38.6724106, 'lng': -90.2295973}"
44260300700,4264-6 Lee Av,21,68,305,Residential,2 Story Frame Residence,,,49.16,125.0,6816.0,4264,Lee,"{'lat': 38.67269, 'lng': -90.229495}","{'lat': 38.67269, 'lng': -90.229495}"
44260300800,4262 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1110.0,25.0,125.0,3454.0,4262,Lee,"{'lat': 38.6726098, 'lng': -90.2293582}","{'lat': 38.6726098, 'lng': -90.2293582}"
44260300900,4260 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1606.0,25.0,125.0,3125.0,4260,Lee,"{'lat': 38.6725769, 'lng': -90.22928139999999}","{'lat': 38.6725769, 'lng': -90.22928139999999}"
44260301300,4248 Lee Av,21,68,305,Residential,1 Story Brick Residence,,1034.0,25.0,125.0,3125.0,4248,Lee,"{'lat': 38.67249109999999, 'lng': -90.2288908}","{'lat': 38.67249109999999, 'lng': -90.2288908}"
44260400700,4124 Turner Av,21,68,305,Residential,1 Story Brick Residence,,990.0,25.0,120.6,3002.0,4124,Turner,"{'lat': 38.6726114, 'lng': -90.2301131}","{'lat': 38.6726114, 'lng': -90.2301131}"
44270000600,4122 Red Bud Av,21,68,305,Residential,2 Story Frame Residence,,954.0,25.0,125.0,3255.0,4122,Red Bud,"{'lat': 38.6719182, 'lng': -90.22870759999999}","{'lat': 38.6719182, 'lng': -90.22870759999999}"
44270000700,4124 Red Bud Av,21,68,305,Residential,2 Story Frame Residence,,1113.0,25.0,125.0,3125.0,4124,Red Bud,"{'lat': 38.6719763, 'lng': -90.22864249999999}","{'lat': 38.6719763, 'lng': -90.22864249999999}"
44270000970,4230 Lee Av,21,68,305,Residential,2 Story Brick Residence,,1238.0,50.0,125.0,6478.0,4230,Lee,"{'lat': 38.6723283, 'lng': -90.22835189999999}","{'lat': 38.6723283, 'lng': -90.22835189999999}"
44270001300,4220 Lee Av,21,68,305,Residential,2 Story Frame Residence,,1500.0,25.0,125.0,3122.0,4220,Lee,"{'lat': 38.6721535, 'lng': -90.2280227}","{'lat': 38.6721535, 'lng': -90.2280227}"
44270001800,4125 Harris Av,21,68,305,Residential,1 Story Frame Residence,,713.0,25.0,127.83,3185.0,4125,Harris,"{'lat': 38.6717456, 'lng': -90.2279655}","{'lat': 38.6717456, 'lng': -90.2279655}"
44280000100,4202-4 Lee Av,21,68,305,Residential,2 Story Brick Four Family Flat,,4100.0,44.66,124.0,5894.7,4202,Lee,"{'lat': 38.6719296, 'lng': -90.2275284}","{'lat': 38.6719296, 'lng': -90.2275284}"
44280001100,4134 W Lee Av,21,68,305,Residential,1 Story Brick Residence,,990.0,26.0,124.0,3224.0,4134,Lee,"{'lat': 38.6702786, 'lng': -90.22322270000001}","{'lat': 38.6702786, 'lng': -90.22322270000001}"
44280002600,4109 W Kossuth Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2670.0,33.33,161.75,5387.0,4109,Kossuth,"{'lat': 38.6703971, 'lng': -90.2264998}","{'lat': 38.6703971, 'lng': -90.2264998}"
44280004100,4211 Kossuth Av,21,68,305,Residential,2 Story Brick Two Family Flat,,2592.0,28.0,162.3,4531.0,4211,Kossuth,"{'lat': 38.6711208, 'lng': -90.2281213}","{'lat': 38.6711208, 'lng': -90.2281213}"
44280004200,4116 Harris Av,21,68,305,Residential,2 Story Brick Two Family Flat,,1480.0,25.0,125.0,4064.0,4116,Harris,"{'lat': 38.6714086, 'lng': -90.22785209999999}","{'lat': 38.6714086, 'lng': -90.22785209999999}"
44360000600,4280 Kossuth Av,21,68,305,Residential,2 Story Brick Residence,,1496.0,25.0,108.27,2763.0,4280,Kossuth,"{'lat': 38.6716896, 'lng': -90.23042989999999}","{'lat': 38.6716896, 'lng': -90.23042989999999}"
44360000700,4278 Kossuth Av,21,68,305,Residential,2 Story Brick Residence,,1275.0,25.0,108.29,2552.0,4278,Kossuth,"{'lat': 38.67164880000001, 'lng': -90.2303383}","{'lat': 38.67164880000001, 'lng': -90.2303383}"
44360001100,4266 Kossuth Av,21,68,305,Residential,2 Story Brick Residence,,1530.0,25.0,108.0,2530.0,4266,Kossuth,"{'lat': 38.67151760000001, 'lng': -90.23004420000001}","{'lat': 38.67151760000001, 'lng': -90.23004420000001}"
44360002400,4267 Farlin Av,21,68,305,Residential,2 Story Brick Two Family Flat **,,1880.0,25.0,107.5,2596.0,4267,Farlin,"{'lat': 38.6711031, 'lng': -90.23031979999999}","{'lat': 38.6711031, 'lng': -90.23031979999999}"
44360003200,4287 Farlin Av,21,68,305,Residential,2 Story Frame Residence,,1260.0,30.0,107.6,3095.0,4287,Farlin,"{'lat': 38.671361, 'lng': -90.2309429}","{'lat': 38.671361, 'lng': -90.2309429}"
44370000200,4236 W Kossuth Av,21,68,305,Residential,1 Story Brick Residence,,833.0,25.0,107.58,2580.0,4236,Kossuth,"{'lat': 38.6709535, 'lng': -90.2283332}","{'lat': 38.6709535, 'lng': -90.2283332}"
